case_id,dimension,time_s,dt_s,rk_stage,T_K,Cmax_kg_kg,r_m,z_m,R_m,rho,cp,k,D
q4_1d_nr40_nz1_dt0.25,1,86400.0,,accepted_state,,0.28520837133803784,0.0,0.0,0.01204,785.6687534204234,2327.119517777788,0.16438321095607333,9.822949407498558e-10
q4_1d_nr40_nz1_dt0.25,1,90000.0,,accepted_state,,0.27257001029046346,0.0,0.0,0.01203,784.5313009261417,2310.505526128764,0.16283772336081526,9.355358678244904e-10
q4_1d_nr40_nz1_dt0.25,1,93600.0,,accepted_state,,0.26130760141591713,0.0,0.0,0.01203,783.5176841274325,2295.4197710483504,0.1614343973068233,8.921924997161152e-10
q4_1d_nr40_nz1_dt0.25,1,97200.0,,accepted_state,,0.25122361151516065,0.0,0.0,0.01202,782.6101250363645,2281.682042911201,0.16015646910801867,8.520105182698486e-10
q4_1d_nr40_nz1_dt0.25,1,100800.0,,accepted_state,,0.24214029988114205,0.0,0.0,0.01202,781.7926269893028,2269.116620557493,0.15898759260999937,8.146861979952579e-10
q4_1d_nr40_nz1_dt0.25,1,104400.0,,accepted_state,,0.23392900974752123,0.0,0.0,0.01202,781.0536108772769,2257.59830345514,0.15791612125164092,7.800155055773408e-10
q4_1d_nr40_nz1_dt0.25,1,108000.0,,accepted_state,,0.22646331967130018,0.0,0.0,0.012010000000000002,780.381698770417,2246.9920090425426,0.15692948921325978,7.47725776752555e-10
q4_1d_nr40_nz1_dt0.25,1,111600.0,,accepted_state,,0.21965296626576958,0.0,0.0,0.012010000000000002,779.7687669639192,2237.2034837231704,0.15601892871843448,7.176366237884301e-10
q4_1d_nr40_nz1_dt0.25,1,115200.0,,accepted_state,,0.21341863195453264,0.0,0.0,0.012010000000000002,779.207676875908,2228.1465412008265,0.1551764224372862,6.895686036985921e-10
q4_1d_nr40_nz1_dt0.25,1,118800.0,,accepted_state,,0.2076906423160718,0.0,0.0,0.012010000000000002,778.6921578084465,2219.742768001583,0.15439467609317054,6.633469236748843e-10
q4_1d_nr40_nz1_dt0.25,1,122400.0,,accepted_state,,0.20240986672868014,0.0,0.0,0.012010000000000002,778.2168880055813,2211.924187008405,0.15366736623334,6.388137604726837e-10
q4_1d_nr40_nz1_dt0.25,1,126000.0,,accepted_state,,0.19752388787549305,0.0,0.0,0.012,777.7771499087944,2204.6287161634173,0.15298871778264345,6.15817407397353e-10
q4_1d_nr40_nz1_dt0.25,1,129600.0,,accepted_state,,0.19298619828536556,0.0,0.0,0.012,777.3687578456829,2197.799770785182,0.1523534670497844,5.942135893831434e-10
q4_1d_nr40_nz1_dt0.25,1,133200.0,,accepted_state,,0.18876565212765767,0.0,0.0,0.012,776.9889086914892,2191.401310971661,0.1517582614857359,5.73915378219943e-10
q4_1d_nr40_nz1_dt0.25,1,136800.0,,accepted_state,,0.18482978435015596,0.0,0.0,0.012,776.634680591514,2185.393354895099,0.15119938185070686,5.54817437852056e-10
q4_1d_nr40_nz1_dt0.25,1,140400.0,,accepted_state,,0.18115035785307554,0.0,0.0,0.012,776.3035322067768,2179.740635300692,0.15067354746983178,5.368245392737041e-10
q4_1d_nr40_nz1_dt0.25,1,144000.0,,accepted_state,,0.17770270861404863,0.0,0.0,0.012,775.9932437752644,2174.4119426114116,0.15017785512664292,5.198505009041042e-10
q4_1d_nr40_nz1_dt0.25,1,147600.0,,accepted_state,,0.17446520671560306,0.0,0.0,0.012,775.7018686044042,2169.3795714796147,0.14970972757949905,5.038172380107816e-10
q4_1d_nr40_nz1_dt0.25,1,151200.0,,accepted_state,,0.17141881049400004,0.0,0.0,0.012,775.42769294446,2164.6188530186555,0.149266870048247,4.886539132439813e-10
q4_1d_nr40_nz1_dt0.25,1,154800.0,,accepted_state,,0.16854669585577617,0.0,0.0,0.012,775.1692026270199,2160.1077581025,0.14884723331186048,4.742961792698826e-10
q4_1d_nr40_nz1_dt0.25,1,158400.0,,accepted_state,,0.16583394659666076,0.0,0.0,0.012,774.9250551936994,2155.8265597975187,0.1484489823067459,4.6068550451235653e-10
q4_1d_nr40_nz1_dt0.25,1,162000.0,,accepted_state,,0.16326729449273847,0.0,0.0,0.012,774.6940565043465,2151.7575451671732,0.14807046931787657,4.477685734354062e-10
q4_1d_nr40_nz1_dt0.25,1,165600.0,,accepted_state,,0.16083490020495042,0.0,0.0,0.012,774.4751410184456,2147.8847684365724,0.14771021101735557,4.3549675336204075e-10
q4_1d_nr40_nz1_dt0.25,1,169200.0,,accepted_state,,0.15852616780955286,0.0,0.0,0.012,774.2673551028597,2144.1938389142774,0.14736686873621185,4.2382562046961567e-10
q4_1d_nr40_nz1_dt0.25,1,172800.0,,accepted_state,,0.1563315871589624,0.0,0.0,0.012,774.0698428443067,2140.6717382144498,0.14703923146180928,4.127145382798921e-10
q4_1d_nr40_nz1_dt0.25,1,176400.0,,accepted_state,,0.15424259937716195,0.0,0.0,0.012,773.8818339439446,2137.3066622561355,0.14672620114010562,4.0212628263545715e-10
q4_1d_nr40_nz1_dt0.25,1,180000.0,,accepted_state,,0.15225148166730304,0.0,0.0,0.012,773.7026333500572,2134.087884279429,0.14642677993297015,3.920267077975805e-10
q4_1d_nr40_nz1_dt0.25,1,183600.0,,accepted_state,,0.1503512483061406,0.0,0.0,0.012,773.5316123475527,2131.0056357431577,0.1461400591388984,3.8238444889901325e-10
q4_1d_nr40_nz1_dt0.25,1,187200.0,,accepted_state,,0.14853556525878203,0.0,0.0,0.012,773.3682008732903,2128.051002481953,0.14586520953320498,3.7317065653243774e-10
q4_1d_nr40_nz1_dt0.25,1,190800.0,,accepted_state,,0.1467986762973139,0.0,0.0,0.012,773.2118808667583,2125.215833923233,0.14560147292309145,3.643587597490529e-10
q4_1d_nr40_nz1_dt0.25,1,194400.0,,accepted_state,,0.1451353388709608,0.0,0.0,0.012,773.0621804983865,2122.49266351366,0.14534815474545673,3.5592425418384935e-10
q4_1d_nr40_nz1_dt0.25,1,198000.0,,accepted_state,,0.14354076827119547,0.0,0.0,0.012,772.9186691444075,2119.87463879371,0.14510461756220555,3.4784451241629594e-10
q4_1d_nr40_nz1_dt0.25,1,201600.0,,accepted_state,,0.14201058887654092,0.0,0.0,0.012,772.7809529988887,2117.35545979913,0.14487027533015165,3.4009861402307103e-10
q4_1d_nr40_nz1_dt0.25,1,205200.0,,accepted_state,,0.14054079145938195,0.0,0.0,0.012,772.6486712313443,2114.929324668027,0.14464458834121183,3.32667193085141e-10
q4_1d_nr40_nz1_dt0.25,1,208800.0,,accepted_state,,0.1391271177659272,0.0,0.0,0.01199,772.5214405989334,2112.5899239264786,0.1444269696675794,3.255293853251957e-10
q4_1d_nr40_nz1_dt0.25,1,212400.0,,accepted_state,,0.13776513450559408,0.0,0.0,0.01199,772.3988621055034,2110.3305640190288,0.14421679665293288,3.1866326767063856e-10
q4_1d_nr40_nz1_dt0.25,1,216000.0,,accepted_state,,0.13645351234433323,0.0,0.0,0.01199,772.28081611099,2108.1496280786073,0.1440139188910332,3.120624062000933e-10
q4_1d_nr40_nz1_dt0.25,1,219600.0,,accepted_state,,0.1351893609051691,0.0,0.0,0.01199,772.1670424814653,2106.0428558935328,0.1438179400831193,3.0571234389938235e-10
q4_1d_nr40_nz1_dt0.25,1,223200.0,,accepted_state,,0.13397000935860018,0.0,0.0,0.01199,772.057300842274,2104.006294473264,0.1436284925091408,2.9959962273071324e-10
q4_1d_nr40_nz1_dt0.25,1,226800.0,,accepted_state,,0.1327929859574278,0.0,0.0,0.01199,771.9513687361685,2102.0362708347484,0.14344523449625568,2.9371170121620323e-10
q4_1d_nr40_nz1_dt0.25,1,230400.0,,accepted_state,,0.1316559998116174,0.0,0.0,0.01199,771.8490399830456,2100.129367618868,0.14326784815059235,2.8803687982888335e-10
q4_1d_nr40_nz1_dt0.25,1,234000.0,,accepted_state,,0.13055692462123109,0.0,0.0,0.01199,771.7501232159108,2098.2824011977004,0.14309603732071632,2.8256423335410083e-10
q4_1d_nr40_nz1_dt0.25,1,237600.0,,accepted_state,,0.12949378412753054,0.0,0.0,0.01199,771.6544405714777,2096.492401982759,0.14292952576583803,2.772835494949065e-10
q4_1d_nr40_nz1_dt0.25,1,241200.0,,accepted_state,,0.1284643164675136,0.0,0.0,0.01198,771.5617884820763,2094.755883172054,0.14276798913228406,2.7218318207222334e-10
q4_1d_nr40_nz1_dt0.25,1,244800.0,,accepted_state,,0.12746602770846088,0.0,0.0,0.01198,771.4719424937615,2093.06892876426,0.1426110631408614,2.6725035022389824e-10
q4_1d_nr40_nz1_dt0.25,1,248400.0,,accepted_state,,0.1264986209707577,0.0,0.0,0.01198,771.3848758873681,2091.4313076147023,0.14245872628973977,2.6248312340002727e-10
q4_1d_nr40_nz1_dt0.25,1,252000.0,,accepted_state,,0.12556059517442725,0.0,0.0,0.01198,771.3004535656985,2089.840734281555,0.1423107659796795,2.57873592947472e-10
q4_1d_nr40_nz1_dt0.25,1,255600.0,,accepted_state,,0.12465054659603741,0.0,0.0,0.01198,771.2185491936434,2088.295065069437,0.14216698279715692,2.5341433282891164e-10
q4_1d_nr40_nz1_dt0.25,1,259200.0,,accepted_state,,0.12376716107038954,0.0,0.0,0.01198,771.139044496335,2086.7922871566007,0.14202718950293958,2.4909836417485513e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,3600.0,,accepted_state,,2.5499999868008003,0.0,0.0,0.01794,989.499998812072,3394.366194931301,0.2636619716215164,1.6470593301578226e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,7200.0,,accepted_state,,2.545322338950788,0.0,0.0,0.01625,989.079010505571,3393.567130306048,0.26358764002846957,2.3341563346287936e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,10800.0,,accepted_state,,2.454671699690281,0.0,0.0,0.01552,980.9204529721253,3377.654322350586,0.26210737882331037,2.472494014774819e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,14400.0,,accepted_state,,2.241895937941616,0.0,0.0,0.014770000000000002,961.7706344147455,3336.807830616209,0.2583077051736008,2.4599174082078464e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,18000.0,,accepted_state,,1.9799659031889474,0.0,0.0,0.01424,938.1969312870053,3278.5152347886856,0.25288513811987773,2.416855283479195e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,21600.0,,accepted_state,,1.7196886048264215,0.0,0.0,0.013740000000000002,914.771974434378,3209.4683206803306,0.24646216936561213,2.362093214334936e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,25200.0,,accepted_state,,1.4827697612678579,0.0,0.0,0.01337,893.4492785141072,3134.031663531267,0.23944480590988532,2.2971627846874604e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,28800.0,,accepted_state,,1.2767992445975915,0.0,0.0,0.01311,874.9119320137833,3055.6918862734437,0.23215738476962267,2.2233972506523894e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,32400.0,,accepted_state,,1.1030170672236297,0.0,0.0,0.01291,859.2715360501267,2977.6592717631165,0.2248985369081969,2.142594716611853e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,36000.0,,accepted_state,,0.9579416377129332,0.0,0.0,0.01273,846.214747394164,2901.908024944293,0.21785190929714354,2.0561337213357226e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,39600.0,,accepted_state,,0.8374951118081915,0.0,0.0,0.0126,835.3745600627373,2829.9288601185517,0.21115617303428386,1.965580887351272e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,43200.0,,accepted_state,,0.7377236873135401,0.0,0.0,0.01248,826.3951318582186,2762.7492128372696,0.204906903519746,1.8726275365431235e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,46800.0,,accepted_state,,0.6552319385569707,0.0,0.0,0.0124,818.9708744701273,2701.0883792670365,0.1991710120248406,1.7791677972471374e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,50400.0,,accepted_state,,0.5868928811061772,0.0,0.0,0.01233,812.820359299556,2645.1511468743265,0.193967548546449,1.68679846073228e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,54000.0,,accepted_state,,0.530019886047668,0.0,0.0,0.01226,807.7017897442902,2594.7895059365155,0.1892827447382805,1.5967692452528847e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,57600.0,,accepted_state,,0.48245799829145825,0.0,0.0,0.01221,803.4212198462312,2549.7059596441263,0.18508892647852337,1.5101108781679414e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,61200.0,,accepted_state,,0.4425233985309144,0.0,0.0,0.01218,799.8271058677823,2509.556238609655,0.18135406870787485,1.427705500506123e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,64800.0,,accepted_state,,0.4087708501946514,0.0,0.0,0.01214,796.7893765175186,2473.8469001520493,0.17803226978158598,1.3499821185207333e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,68400.0,,accepted_state,,0.3800274851268235,0.0,0.0,0.01212,794.2024736614142,2442.060014621798,0.17507535019737658,1.2770877345206399e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,72000.0,,accepted_state,,0.3553954387581413,0.0,0.0,0.0121,791.9855894882327,2413.747059699491,0.17244158694878986,1.2090908683496824e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,75600.0,,accepted_state,,0.3341220220814437,0.0,0.0,0.01208,790.0709819873299,2388.4532565876875,0.17008867503141278,1.1458231621957388e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,79200.0,,accepted_state,,0.3156128160738485,0.0,0.0,0.01206,788.4051534466464,2365.780590055216,0.16797958977257826,1.0870494748477697e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,82800.0,,accepted_state,,0.2994145154688215,0.0,0.0,0.012050000000000002,786.9473063921939,2345.4086633592115,0.16608452682411268,1.032562351851717e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,86400.0,,accepted_state,,0.28514861066175673,0.0,0.0,0.01204,785.6633749595582,2327.0417271875594,0.16437597462209858,9.820784211156005e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,90000.0,,accepted_state,,0.2725048824298508,0.0,0.0,0.01203,784.5254394186866,2310.419056393269,0.1628296796644901,9.352898089428013e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,93600.0,,accepted_state,,0.2612370997285122,0.0,0.0,0.01203,783.5113389755661,2295.3244869955074,0.1614255336740007,8.919161079059561e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,97200.0,,accepted_state,,0.25114787366152114,0.0,0.0,0.01202,782.6033086295369,2281.578025059531,0.16014679302879353,8.517037495614153e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,100800.0,,accepted_state,,0.24205955777675403,0.0,0.0,0.01202,781.7853601999078,2269.0041016644727,0.15897712573623002,8.143495836361333e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,104400.0,,accepted_state,,0.23384356635096273,0.0,0.0,0.01202,781.0459209715866,2257.4776425195223,0.1579048969785602,7.79650086054886e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,108000.0,,accepted_state,,0.2263735113984671,0.0,0.0,0.012010000000000002,780.373616025862,2246.8636349228577,0.15691754743468445,7.473329126344037e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,111600.0,,accepted_state,,0.21955915374336998,0.0,0.0,0.012010000000000002,779.7603238369034,2237.06788358671,0.1560063147522521,7.172179542794458e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,115200.0,,accepted_state,,0.21332118310726197,0.0,0.0,0.012010000000000002,779.1989064796536,2228.004233393548,0.1551631845017254,6.891259442908439e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,118800.0,,accepted_state,,0.20758992062736403,0.0,0.0,0.012010000000000002,778.6830928564627,2219.5942817384253,0.15438086341752794,6.628821841517148e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,122400.0,,accepted_state,,0.20230622429877473,0.0,0.0,0.012010000000000002,778.2075601868897,2211.770049469758,0.1536530278576519,6.383288882405084e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,126000.0,,accepted_state,,0.19741765961520596,0.0,0.0,0.012,777.7675893653685,2204.469440770642,0.15297390146703643,6.153143353198244e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,129600.0,,accepted_state,,0.19287769866401572,0.0,0.0,0.012,777.3589928797614,2197.6358495024847,0.15233821855837065,5.936941989795881e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,133200.0,,accepted_state,,0.18865517842568252,0.0,0.0,0.012,776.9789660583115,2191.2332196730317,0.1517426250858634,5.733815097762798e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,136800.0,,accepted_state,,0.1847176127486044,0.0,0.0,0.012,776.6245851473744,2185.221544050576,0.1511833994465652,5.542708499649556e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,140400.0,,accepted_state,,0.1810367436637062,0.0,0.0,0.012,776.2933069297336,2179.565528731593,0.1506572584866598,5.362668983968497e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,144000.0,,accepted_state,,0.1775878868402489,0.0,0.0,0.012,775.9829098156224,2174.233936993895,0.15016129646454837,5.192833748665819e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,147600.0,,accepted_state,,0.17434939280561218,0.0,0.0,0.012,775.6914453525051,2169.199036358777,0.14969293361476996,5.03242092508459e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,151200.0,,accepted_state,,0.1713022012936841,0.0,0.0,0.012,775.4171981164316,2164.4361313200297,0.149249872680933,4.880721110347272e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,154800.0,,accepted_state,,0.16842947070878955,0.0,0.0,0.012,775.158652363791,2159.9231670391086,0.14883006205014965,4.737089815414994e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,158400.0,,accepted_state,,0.1657162685171079,0.0,0.0,0.012,774.9144641665397,2155.6403920355456,0.14843166437539956,4.600940738030893e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,162000.0,,accepted_state,,0.16314931135206695,0.0,0.0,0.012,774.683438021686,2151.5700701393193,0.1480530297804018,4.47173977594604e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,165600.0,,accepted_state,,0.16071674589549576,0.0,0.0,0.012,774.4645071305946,2147.6962337255936,0.1476926729047064,4.3489997017013506e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,169200.0,,accepted_state,,0.15840796336237098,0.0,0.0,0.012,774.2567167026134,2144.0044716548264,0.14734925317719316,4.232275426414711e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,172800.0,,accepted_state,,0.1562134418032458,0.0,0.0,0.012,774.0592097622921,2140.481746478547,0.14702155781195783,4.1211597865090125e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,176400.0,,accepted_state,,0.15412461153475282,0.0,0.0,0.012,773.8712150381277,2137.1162363993485,0.14670848710691614,4.0152797938503056e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,180000.0,,accepted_state,,0.15213373987970064,0.0,0.0,0.012,773.6920365891731,2133.8971982328276,0.146409041696077,3.914293296049516e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,183600.0,,accepted_state,,0.15023383209398367,0.0,0.0,0.012,773.5210448884585,2130.814848241808,0.1461223114643542,3.8178859995700015e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,187200.0,,accepted_state,,0.14841854591540676,0.0,0.0,0.012,773.3576691323866,2127.8602582247304,0.1458474658813703,3.7257688136774343e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,190800.0,,accepted_state,,0.14668211761905517,0.0,0.0,0.012,773.201390585715,2125.025264661656,0.14558374554992148,3.63767547815457e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,194400.0,,accepted_state,,0.1450192978274819,0.0,0.0,0.012,773.0517368044734,2122.302389069484,0.14533045479716128,3.5533604420767496e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,198000.0,,accepted_state,,0.14342529561951817,0.0,0.0,0.012,772.9082766057567,2119.6847680065443,0.14508695516339948,3.47259696484034e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,201600.0,,accepted_state,,0.1418957297225693,0.0,0.0,0.012,772.7706156750312,2117.1660914063004,0.14485265966570235,3.395175414081547e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,205200.0,,accepted_state,,0.1404265857707549,0.0,0.0,0.012,772.638392719368,2114.7405481196083,0.14462702773205657,3.32090173816607e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,208800.0,,accepted_state,,0.13901360113390823,0.0,0.0,0.01199,772.5112241020518,2112.401820435123,0.14440947166838353,3.2495669536183366e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,212400.0,,accepted_state,,0.13765233892679146,0.0,0.0,0.01199,772.3887105034112,2110.1432076971682,0.14419936815787612,3.180951543073294e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,216000.0,,accepted_state,,0.13634146510040634,0.0,0.0,0.01199,772.2707318590366,2107.963085013335,0.14399656604775207,3.1149908132360773e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,219600.0,,accepted_state,,0.13507808576004915,0.0,0.0,0.01199,772.1570277184044,2105.857185534193,0.1438006684217854,3.051539918826051e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,223200.0,,accepted_state,,0.13385952688290206,0.0,0.0,0.01199,772.0473574194612,2103.8215501786417,0.143611306993362,2.990464028676518e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,226800.0,,accepted_state,,0.13268331382450377,0.0,0.0,0.01199,771.9414982442054,2101.8525003775967,0.14342813957000897,2.931637499664331e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,230400.0,,accepted_state,,0.1315471530680768,0.0,0.0,0.01199,771.8392437761269,2099.9466136515034,0.14325084778153518,2.874943128856897e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,234000.0,,accepted_state,,0.13044891593287028,0.0,0.0,0.01199,771.7404024339584,2098.100701679408,0.1430791350399449,2.82027147541842e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,237600.0,,accepted_state,,0.1293866240017119,0.0,0.0,0.01199,771.6447961601541,2096.31179057001,0.142912724704187,2.7675202450225174e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,241200.0,,accepted_state,,0.12835801381353787,0.0,0.0,0.01198,771.5522212432184,2094.5763900469897,0.1427512920973944,2.7165728439357375e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,244800.0,,accepted_state,,0.12736059039231484,0.0,0.0,0.01198,771.4624531353084,2092.8905814848354,0.14259447269626377,2.667301370598157e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,248400.0,,accepted_state,,0.12639405417299385,0.0,0.0,0.01198,771.3754648755695,2091.2541290192225,0.14244224455992768,2.619686320968271e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,252000.0,,accepted_state,,0.12545690261141826,0.0,0.0,0.01198,771.2911212350276,2089.664744148518,0.1422943948045133,2.5736484922826414e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,255600.0,,accepted_state,,0.12454773065912855,0.0,0.0,0.01198,771.2092957593215,2088.120280372781,0.14215072375560753,2.529113519123493e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,1,259200.0,,accepted_state,,0.12366522295297261,0.0,0.0,0.01198,771.1298700657676,2086.6187223007246,0.14201104393495112,2.4860115179967417e-10
q4_1d_uniform_nr40_nz1_dt0.25_m4e31807a5f2e_uniform_regression,1,1800.0,0.25,accepted_state,304.1870305449913,2.55,0.0,0.0,0.01873,989.5,3394.366197183099,0.26366197183098594,1.18967010585337e-09
q4_2d_adaptive_nr40_nz125_dt0.125_md7f14a4ef684_half_steps,2,1800.0,0.125,accepted_state,304.1869839020048,2.55,0.0,0.0,0.01873,989.5,3394.366197183099,0.26366197183098594,1.1896677970237438e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,3600.0,0.25,accepted_state,312.2107227456408,2.549999972147084,0.0,0.0,0.01794,989.4999974932375,3394.366192431361,0.26366197138896386,1.6469875581632047e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,7200.0,0.25,accepted_state,321.3016236917965,2.545206698658188,0.0,0.0,0.01625,989.0686028792369,3393.547349209922,0.2635857999265044,2.334111064772389e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,10800.0,0.25,accepted_state,322.97125164422306,2.4545262969904407,0.0,0.0,0.01552,980.9073667291397,3377.628127516915,0.26210494209459667,2.472478749546904e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,14400.0,0.25,accepted_state,323.14743509476455,2.241975917454488,0.0,0.0,0.014770000000000002,961.7778325709039,3336.824191560275,0.25830922712188603,2.4599303829078184e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,18000.0,0.25,accepted_state,323.1485632260399,1.980191528523406,0.0,0.0,0.01424,938.2172375671065,3278.5698571979838,0.25289021927423105,2.4168974745792015e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,21600.0,0.25,accepted_state,323.1489214316488,1.7199653341299066,0.0,0.0,0.013740000000000002,914.7968800716916,3209.5487493822175,0.24646965110532254,2.362159553000904e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,25200.0,0.25,accepted_state,323.1489340759132,1.483044799360311,0.0,0.0,0.01337,893.4740319424279,3134.12758378186,0.23945372872389392,2.297248982417561e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,28800.0,0.25,accepted_state,323.14893441879076,1.277049239877052,0.0,0.0,0.01311,874.9344315889347,3055.79556104984,0.23216702893486885,2.2234995210953827e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,32400.0,0.25,accepted_state,323.1489344260807,1.1032346519569307,0.0,0.0,0.01291,859.2911186761238,2977.765035394621,0.22490837538554614,2.142709651347805e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,36000.0,0.25,accepted_state,323.1489344261328,0.9581267067997885,0.0,0.0,0.01273,846.231403611981,2902.0118092798016,0.21786156365393505,2.056258103385713e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,39600.0,0.25,accepted_state,323.148934426134,0.8376504846969461,0.0,0.0,0.0126,835.3885436227251,2830.027789340711,0.21116537575262428,1.9657114914446193e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,43200.0,0.25,accepted_state,323.1489344261349,0.7378531210841942,0.0,0.0,0.01248,826.4067808975775,2762.8413621867653,0.20491547555225725,1.8727611259957427e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,46800.0,0.25,accepted_state,323.1489344261354,0.6553394600199671,0.0,0.0,0.0124,818.980551401797,2701.1727491990882,0.19917886039061283,1.7793014532050609e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,50400.0,0.25,accepted_state,323.14893442613595,0.5869824354023454,0.0,0.0,0.01233,812.8284191862111,2645.2276017441154,0.19397466062735957,1.686930014690209e-09
q4_2d_adaptive_nr40_nz125_dt0.25_md7f14a4ef684,2,54000.0,0.25,accepted_state,323.1489344261366,0.5300952254945167,0.0,0.0,0.01226,807.7085702945064,2594.8586962585064,0.1892891810473029,1.5968977021139178e-09
