case_id,time_s,Cmax_kg_kg,r_m,z_m,R_m,rho,cp,k,D
q4_1d_nr40_nz1_dt0.125_half_steps,97200.0,0.2512236115156072,0.0,0.0,0.01202,782.6101250364046,2281.6820429118143,0.16015646910807574,8.520105182688075e-10
q4_1d_nr40_nz1_dt0.125_half_steps,100800.0,0.2421402998815647,0.0,0.0,0.01202,781.7926269893409,2269.116620558082,0.15898759261005416,8.146861979943013e-10
q4_1d_nr40_nz1_dt0.125_half_steps,104400.0,0.23392900974792274,0.0,0.0,0.01202,781.0536108773131,2257.598303455707,0.1579161212516937,7.800155055764777e-10
q4_1d_nr40_nz1_dt0.125_half_steps,108000.0,0.2264633196716825,0.0,0.0,0.012010000000000002,780.3816987704514,2246.9920090430887,0.1569294892133106,7.477257767517659e-10
q4_1d_nr40_nz1_dt0.125_half_steps,111600.0,0.21965296626613484,0.0,0.0,0.012010000000000002,779.7687669639521,2237.2034837236984,0.15601892871848358,7.176366237877009e-10
q4_1d_nr40_nz1_dt0.125_half_steps,115200.0,0.21341863195488164,0.0,0.0,0.012010000000000002,779.2076768759393,2228.1465412013363,0.1551764224373336,6.895686036979135e-10
q4_1d_nr40_nz1_dt0.125_half_steps,118800.0,0.20769064231640655,0.0,0.0,0.012010000000000002,778.6921578084766,2219.7427680020764,0.15439467609321644,6.633469236742491e-10
q4_1d_nr40_nz1_dt0.125_half_steps,122400.0,0.20240986672900207,0.0,0.0,0.012010000000000002,778.2168880056101,2211.9241870088836,0.15366736623338453,6.388137604720958e-10
q4_1d_nr40_nz1_dt0.125_half_steps,126000.0,0.19752388787580175,0.0,0.0,0.012,777.7771499088221,2204.62871616388,0.15298871778268652,6.158174073967962e-10
q4_1d_nr40_nz1_dt0.125_half_steps,129600.0,0.19298619828566274,0.0,0.0,0.012,777.3687578457096,2197.799770785631,0.15235346704982614,5.942135893826188e-10
q4_1d_nr40_nz1_dt0.125_half_steps,133200.0,0.18876565212794408,0.0,0.0,0.012,776.988908691515,2191.401310972097,0.15175826148577645,5.739153782194617e-10
q4_1d_nr40_nz1_dt0.125_half_steps,136800.0,0.18482978435043154,0.0,0.0,0.012,776.6346805915389,2185.393354895521,0.15119938185074613,5.548174378515996e-10
q4_1d_nr40_nz1_dt0.125_half_steps,140400.0,0.18115035785334319,0.0,0.0,0.012,776.3035322068009,2179.7406353011042,0.15067354746987016,5.368245392732759e-10
q4_1d_nr40_nz1_dt0.125_half_steps,144000.0,0.17770270861430656,0.0,0.0,0.012,775.9932437752876,2174.4119426118114,0.1501778551266801,5.198505009036943e-10
q4_1d_nr40_nz1_dt0.125_half_steps,147600.0,0.1744652067158526,0.0,0.0,0.012,775.7018686044267,2169.379571480004,0.14970972757953524,5.038172380103887e-10
q4_1d_nr40_nz1_dt0.125_half_steps,151200.0,0.17141881049424207,0.0,0.0,0.012,775.4276929444818,2164.6188530190348,0.1492668700482823,4.886539132436081e-10
q4_1d_nr40_nz1_dt0.125_half_steps,154800.0,0.16854669585601223,0.0,0.0,0.012,775.169202627041,2160.1077581028717,0.14884723331189503,4.742961792695313e-10
q4_1d_nr40_nz1_dt0.125_half_steps,158400.0,0.16583394659688913,0.0,0.0,0.012,774.92505519372,2155.82655979788,0.1484489823067795,4.6068550451201366e-10
q4_1d_nr40_nz1_dt0.125_half_steps,162000.0,0.16326729449295985,0.0,0.0,0.012,774.6940565043664,2151.7575451675248,0.14807046931790926,4.4776857343507536e-10
q4_1d_nr40_nz1_dt0.125_half_steps,165600.0,0.16083490020516544,0.0,0.0,0.012,774.4751410184649,2147.8847684369157,0.1477102110173875,4.3549675336172047e-10
q4_1d_nr40_nz1_dt0.125_half_steps,169200.0,0.1585261678097623,0.0,0.0,0.012,774.2673551028786,2144.193838914613,0.14736686873624305,4.2382562046930697e-10
q4_1d_nr40_nz1_dt0.125_half_steps,172800.0,0.1563315871591675,0.0,0.0,0.012,774.0698428443251,2140.6717382147795,0.14703923146183995,4.1271453827959737e-10
q4_1d_nr40_nz1_dt0.125_half_steps,176400.0,0.1542425993773627,0.0,0.0,0.012,773.8818339439626,2137.3066622564593,0.14672620114013576,4.0212628263517576e-10
q4_1d_nr40_nz1_dt0.125_half_steps,180000.0,0.15225148166750024,0.0,0.0,0.012,773.7026333500751,2134.0878842797483,0.14642677993299985,3.9202670779731586e-10
q4_1d_nr40_nz1_dt0.125_half_steps,183600.0,0.15035124830633398,0.0,0.0,0.012,773.5316123475701,2131.005635743472,0.14614005913892764,3.8238444889876395e-10
q4_1d_nr40_nz1_dt0.125_half_steps,187200.0,0.1485355652589708,0.0,0.0,0.012,773.3682008733074,2128.051002482261,0.1458652095332336,3.731706565321845e-10
q4_1d_nr40_nz1_dt0.125_half_steps,190800.0,0.14679867629749963,0.0,0.0,0.012,773.211880866775,2125.2158339235366,0.14560147292311967,3.643587597488128e-10
q4_1d_nr40_nz1_dt0.125_half_steps,194400.0,0.14513533887114227,0.0,0.0,0.012,773.0621804984028,2122.4926635139577,0.1453481547454844,3.5592425418361474e-10
q4_1d_nr40_nz1_dt0.125_half_steps,198000.0,0.14354076827137302,0.0,0.0,0.012,772.9186691444236,2119.874638794002,0.14510461756223272,3.478445124160673e-10
q4_1d_nr40_nz1_dt0.125_half_steps,201600.0,0.14201058887671483,0.0,0.0,0.012,772.7809529989044,2117.355459799417,0.1448702753301783,3.4009861402284873e-10
q4_1d_nr40_nz1_dt0.125_half_steps,205200.0,0.14054079145955428,0.0,0.0,0.012,772.6486712313599,2114.929324668312,0.1446445883412383,3.326671930849336e-10
q4_1d_nr40_nz1_dt0.125_half_steps,208800.0,0.13912711776609613,0.0,0.0,0.01199,772.5214405989486,2112.5899239267583,0.14442696966760543,3.255293853249927e-10
q4_1d_nr40_nz1_dt0.125_half_steps,212400.0,0.1377651345057594,0.0,0.0,0.01199,772.3988621055183,2110.330564019303,0.14421679665295845,3.186632676704382e-10
q4_1d_nr40_nz1_dt0.125_half_steps,216000.0,0.13645351234449493,0.0,0.0,0.01199,772.2808161110046,2108.1496280788765,0.14401391889105827,3.1206240619989426e-10
q4_1d_nr40_nz1_dt0.125_half_steps,219600.0,0.13518936090532863,0.0,0.0,0.01199,772.1670424814796,2106.042855893799,0.14381794008314405,3.0571234389920316e-10
q4_1d_nr40_nz1_dt0.125_half_steps,223200.0,0.1339700093587574,0.0,0.0,0.01199,772.0573008422882,2104.006294473527,0.14362849250916526,2.9959962273053974e-10
q4_1d_nr40_nz1_dt0.125_half_steps,226800.0,0.132792985957581,0.0,0.0,0.01199,771.9513687361823,2102.0362708350053,0.14344523449627955,2.937117012160279e-10
q4_1d_nr40_nz1_dt0.125_half_steps,230400.0,0.13165599981176723,0.0,0.0,0.01199,771.849039983059,2100.1293676191194,0.14326784815061575,2.8803687982870985e-10
q4_1d_nr40_nz1_dt0.125_half_steps,234000.0,0.13055692462137797,0.0,0.0,0.01199,771.750123215924,2098.2824011979474,0.1430960373207393,2.825642333539287e-10
q4_1d_nr40_nz1_dt0.125_half_steps,237600.0,0.12949378412767504,0.0,0.0,0.01199,771.6544405714908,2096.4924019830023,0.14292952576586068,2.7728354949473807e-10
q4_1d_nr40_nz1_dt0.125_half_steps,241200.0,0.1284643164676562,0.0,0.0,0.01198,771.561788482089,2094.7558831722945,0.14276798913230646,2.721831820720594e-10
q4_1d_nr40_nz1_dt0.125_half_steps,244800.0,0.12746602770860027,0.0,0.0,0.01198,771.471942493774,2093.0689287644955,0.14261106314088332,2.6725035022373255e-10
q4_1d_nr40_nz1_dt0.125_half_steps,248400.0,0.12649862097089684,0.0,0.0,0.01198,771.3848758873808,2091.4313076149383,0.1424587262897617,2.6248312339987336e-10
q4_1d_nr40_nz1_dt0.125_half_steps,252000.0,0.1255605951745641,0.0,0.0,0.01198,771.3004535657108,2089.8407342817873,0.14231076597970113,2.5787359294731993e-10
q4_1d_nr40_nz1_dt0.125_half_steps,255600.0,0.12465054659617272,0.0,0.0,0.01198,771.2185491936556,2088.2950650696666,0.14216698279717832,2.534143328287658e-10
q4_1d_nr40_nz1_dt0.125_half_steps,259200.0,0.12376716107052256,0.0,0.0,0.01198,771.1390444963471,2086.792287156827,0.14202718950296064,2.4909836417470867e-10
q4_1d_nr40_nz1_dt0.25,3600.0,2.549999972044007,0.0,0.0,0.01794,989.4999974839607,3394.3661924137764,0.26366197138732805,1.646991917565896e-09
q4_1d_nr40_nz1_dt0.25,7200.0,2.545203940352894,0.0,0.0,0.01625,989.0683546317605,3393.546877366388,0.2635857560340825,2.334110113788338e-09
q4_1d_nr40_nz1_dt0.25,10800.0,2.4545129735555555,0.0,0.0,0.01552,980.90616762,3377.625727140601,0.26210471880377684,2.47246948403484e-09
q4_1d_nr40_nz1_dt0.25,14400.0,2.2419595728376667,0.0,0.0,0.014770000000000002,961.7763615553899,3336.820848102643,0.25830891610257145,2.459924776309614e-09
q4_1d_nr40_nz1_dt0.25,18000.0,1.9801746428528526,0.0,0.0,0.01424,938.2157178567568,3278.565769574546,0.25288983903019036,2.416893850702113e-09
q4_1d_nr40_nz1_dt0.25,21600.0,1.7199479765286998,0.0,0.0,0.013740000000000002,914.795317887583,3209.5437050439796,0.24646918186455627,2.3621553542305956e-09
q4_1d_nr40_nz1_dt0.25,25200.0,1.4830270264721035,0.0,0.0,0.01337,893.4724323824893,3134.121386083046,0.23945315219377175,2.2972434113478378e-09
q4_1d_nr40_nz1_dt0.25,28800.0,1.2770312643310162,0.0,0.0,0.01311,874.9328137897915,3055.7881072258083,0.23216633555588914,2.2234921686080077e-09
q4_1d_nr40_nz1_dt0.25,32400.0,1.1032167453840127,0.0,0.0,0.01291,859.2895070845611,2977.756332190363,0.22490756578515006,2.1427001940411515e-09
q4_1d_nr40_nz1_dt0.25,36000.0,0.9581091219057778,0.0,0.0,0.01273,846.22982097152,2902.0019487435616,0.2178606463947499,2.0562462865968673e-09
q4_1d_nr40_nz1_dt0.25,39600.0,0.837633428189249,0.0,0.0,0.0126,835.3870085370324,2830.016929917003,0.2111643655736747,1.9656971559487226e-09
q4_1d_nr40_nz1_dt0.25,43200.0,0.737836752993776,0.0,0.0,0.01248,826.4053077694398,2762.829709812392,0.2049143916104551,1.8727442344460572e-09
q4_1d_nr40_nz1_dt0.25,46800.0,0.6553239085211602,0.0,0.0,0.0124,818.9791517669045,2701.16054692838,0.19917772529566324,1.779282123806158e-09
q4_1d_nr40_nz1_dt0.25,50400.0,0.5869678138519749,0.0,0.0,0.01233,812.8271032466778,2645.2151195294864,0.19397349949111503,1.6869085378895016e-09
q4_1d_nr40_nz1_dt0.25,54000.0,0.5300816455174192,0.0,0.0,0.01226,807.7073480965678,2594.846225167974,0.189288020945858,1.5968745496306309e-09
q4_1d_nr40_nz1_dt0.25,57600.0,0.48251020328443506,0.0,0.0,0.01221,803.4259182955991,2549.757030179778,0.18509367722602588,1.5102124774855878e-09
q4_1d_nr40_nz1_dt0.25,61200.0,0.4425693690037463,0.0,0.0,0.01218,799.8312432103372,2509.603734699557,0.181358486948796,1.4278060399816585e-09
q4_1d_nr40_nz1_dt0.25,64800.0,0.408813521280076,0.0,0.0,0.01214,796.7932169152068,2473.893125297046,0.17803656979507407,1.350085536126008e-09
q4_1d_nr40_nz1_dt0.25,68400.0,0.38006935838898936,0.0,0.0,0.01212,794.2062422550091,2442.1072847311225,0.17507974741684862,1.2771988104228504e-09
q4_1d_nr40_nz1_dt0.25,72000.0,0.35543854967349586,0.0,0.0,0.0121,791.9894694706146,2413.7975118695704,0.17244628017391353,1.2092146662649974e-09
q4_1d_nr40_nz1_dt0.25,75600.0,0.33416794131937066,0.0,0.0,0.01208,790.0751147187434,2388.50872261715,0.17009383466206046,1.1459645430043816e-09
q4_1d_nr40_nz1_dt0.25,79200.0,0.31566268907362927,0.0,0.0,0.01206,788.4096420166267,2365.8425386268,0.16798535243039997,1.0872127389895997e-09
q4_1d_nr40_nz1_dt0.25,82800.0,0.299469107874269,0.0,0.0,0.012050000000000002,786.9522197086842,2345.4781749163176,0.16609099301547142,1.032750970476971e-09
q4_1d_nr40_nz1_dt0.25,86400.0,0.28520837133803784,0.0,0.0,0.01204,785.6687534204234,2327.119517777788,0.16438321095607333,9.822949407498558e-10
q4_1d_nr40_nz1_dt0.25,90000.0,0.27257001029046346,0.0,0.0,0.01203,784.5313009261417,2310.505526128764,0.16283772336081526,9.355358678244904e-10
q4_1d_nr40_nz1_dt0.25,93600.0,0.26130760141591713,0.0,0.0,0.01203,783.5176841274325,2295.4197710483504,0.1614343973068233,8.921924997161152e-10
q4_1d_nr40_nz1_dt0.25,97200.0,0.25122361151516065,0.0,0.0,0.01202,782.6101250363645,2281.682042911201,0.16015646910801867,8.520105182698486e-10
q4_1d_nr40_nz1_dt0.25,100800.0,0.24214029988114205,0.0,0.0,0.01202,781.7926269893028,2269.116620557493,0.15898759260999937,8.146861979952579e-10
q4_1d_nr40_nz1_dt0.25,104400.0,0.23392900974752123,0.0,0.0,0.01202,781.0536108772769,2257.59830345514,0.15791612125164092,7.800155055773408e-10
q4_1d_nr40_nz1_dt0.25,108000.0,0.22646331967130018,0.0,0.0,0.012010000000000002,780.381698770417,2246.9920090425426,0.15692948921325978,7.47725776752555e-10
q4_1d_nr40_nz1_dt0.25,111600.0,0.21965296626576958,0.0,0.0,0.012010000000000002,779.7687669639192,2237.2034837231704,0.15601892871843448,7.176366237884301e-10
q4_1d_nr40_nz1_dt0.25,115200.0,0.21341863195453264,0.0,0.0,0.012010000000000002,779.207676875908,2228.1465412008265,0.1551764224372862,6.895686036985921e-10
q4_1d_nr40_nz1_dt0.25,118800.0,0.2076906423160718,0.0,0.0,0.012010000000000002,778.6921578084465,2219.742768001583,0.15439467609317054,6.633469236748843e-10
q4_1d_nr40_nz1_dt0.25,122400.0,0.20240986672868014,0.0,0.0,0.012010000000000002,778.2168880055813,2211.924187008405,0.15366736623334,6.388137604726837e-10
q4_1d_nr40_nz1_dt0.25,126000.0,0.19752388787549305,0.0,0.0,0.012,777.7771499087944,2204.6287161634173,0.15298871778264345,6.15817407397353e-10
q4_1d_nr40_nz1_dt0.25,129600.0,0.19298619828536556,0.0,0.0,0.012,777.3687578456829,2197.799770785182,0.1523534670497844,5.942135893831434e-10
q4_1d_nr40_nz1_dt0.25,133200.0,0.18876565212765767,0.0,0.0,0.012,776.9889086914892,2191.401310971661,0.1517582614857359,5.73915378219943e-10
q4_1d_nr40_nz1_dt0.25,136800.0,0.18482978435015596,0.0,0.0,0.012,776.634680591514,2185.393354895099,0.15119938185070686,5.54817437852056e-10
q4_1d_nr40_nz1_dt0.25,140400.0,0.18115035785307554,0.0,0.0,0.012,776.3035322067768,2179.740635300692,0.15067354746983178,5.368245392737041e-10
q4_1d_nr40_nz1_dt0.25,144000.0,0.17770270861404863,0.0,0.0,0.012,775.9932437752644,2174.4119426114116,0.15017785512664292,5.198505009041042e-10
q4_1d_nr40_nz1_dt0.25,147600.0,0.17446520671560306,0.0,0.0,0.012,775.7018686044042,2169.3795714796147,0.14970972757949905,5.038172380107816e-10
q4_1d_nr40_nz1_dt0.25,151200.0,0.17141881049400004,0.0,0.0,0.012,775.42769294446,2164.6188530186555,0.149266870048247,4.886539132439813e-10
q4_1d_nr40_nz1_dt0.25,154800.0,0.16854669585577617,0.0,0.0,0.012,775.1692026270199,2160.1077581025,0.14884723331186048,4.742961792698826e-10
q4_1d_nr40_nz1_dt0.25,158400.0,0.16583394659666076,0.0,0.0,0.012,774.9250551936994,2155.8265597975187,0.1484489823067459,4.6068550451235653e-10
q4_1d_nr40_nz1_dt0.25,162000.0,0.16326729449273847,0.0,0.0,0.012,774.6940565043465,2151.7575451671732,0.14807046931787657,4.477685734354062e-10
q4_1d_nr40_nz1_dt0.25,165600.0,0.16083490020495042,0.0,0.0,0.012,774.4751410184456,2147.8847684365724,0.14771021101735557,4.3549675336204075e-10
q4_1d_nr40_nz1_dt0.25,169200.0,0.15852616780955286,0.0,0.0,0.012,774.2673551028597,2144.1938389142774,0.14736686873621185,4.2382562046961567e-10
q4_1d_nr40_nz1_dt0.25,172800.0,0.1563315871589624,0.0,0.0,0.012,774.0698428443067,2140.6717382144498,0.14703923146180928,4.127145382798921e-10
q4_1d_nr40_nz1_dt0.25,176400.0,0.15424259937716195,0.0,0.0,0.012,773.8818339439446,2137.3066622561355,0.14672620114010562,4.0212628263545715e-10
q4_1d_nr40_nz1_dt0.25,180000.0,0.15225148166730304,0.0,0.0,0.012,773.7026333500572,2134.087884279429,0.14642677993297015,3.920267077975805e-10
q4_1d_nr40_nz1_dt0.25,183600.0,0.1503512483061406,0.0,0.0,0.012,773.5316123475527,2131.0056357431577,0.1461400591388984,3.8238444889901325e-10
q4_1d_nr40_nz1_dt0.25,187200.0,0.14853556525878203,0.0,0.0,0.012,773.3682008732903,2128.051002481953,0.14586520953320498,3.7317065653243774e-10
q4_1d_nr40_nz1_dt0.25,190800.0,0.1467986762973139,0.0,0.0,0.012,773.2118808667583,2125.215833923233,0.14560147292309145,3.643587597490529e-10
q4_1d_nr40_nz1_dt0.25,194400.0,0.1451353388709608,0.0,0.0,0.012,773.0621804983865,2122.49266351366,0.14534815474545673,3.5592425418384935e-10
q4_1d_nr40_nz1_dt0.25,198000.0,0.14354076827119547,0.0,0.0,0.012,772.9186691444075,2119.87463879371,0.14510461756220555,3.4784451241629594e-10
q4_1d_nr40_nz1_dt0.25,201600.0,0.14201058887654092,0.0,0.0,0.012,772.7809529988887,2117.35545979913,0.14487027533015165,3.4009861402307103e-10
q4_1d_nr40_nz1_dt0.25,205200.0,0.14054079145938195,0.0,0.0,0.012,772.6486712313443,2114.929324668027,0.14464458834121183,3.32667193085141e-10
q4_1d_nr40_nz1_dt0.25,208800.0,0.1391271177659272,0.0,0.0,0.01199,772.5214405989334,2112.5899239264786,0.1444269696675794,3.255293853251957e-10
q4_1d_nr40_nz1_dt0.25,212400.0,0.13776513450559408,0.0,0.0,0.01199,772.3988621055034,2110.3305640190288,0.14421679665293288,3.1866326767063856e-10
q4_1d_nr40_nz1_dt0.25,216000.0,0.13645351234433323,0.0,0.0,0.01199,772.28081611099,2108.1496280786073,0.1440139188910332,3.120624062000933e-10
q4_1d_nr40_nz1_dt0.25,219600.0,0.1351893609051691,0.0,0.0,0.01199,772.1670424814653,2106.0428558935328,0.1438179400831193,3.0571234389938235e-10
q4_1d_nr40_nz1_dt0.25,223200.0,0.13397000935860018,0.0,0.0,0.01199,772.057300842274,2104.006294473264,0.1436284925091408,2.9959962273071324e-10
q4_1d_nr40_nz1_dt0.25,226800.0,0.1327929859574278,0.0,0.0,0.01199,771.9513687361685,2102.0362708347484,0.14344523449625568,2.9371170121620323e-10
q4_1d_nr40_nz1_dt0.25,230400.0,0.1316559998116174,0.0,0.0,0.01199,771.8490399830456,2100.129367618868,0.14326784815059235,2.8803687982888335e-10
q4_1d_nr40_nz1_dt0.25,234000.0,0.13055692462123109,0.0,0.0,0.01199,771.7501232159108,2098.2824011977004,0.14309603732071632,2.8256423335410083e-10
q4_1d_nr40_nz1_dt0.25,237600.0,0.12949378412753054,0.0,0.0,0.01199,771.6544405714777,2096.492401982759,0.14292952576583803,2.772835494949065e-10
q4_1d_nr40_nz1_dt0.25,241200.0,0.1284643164675136,0.0,0.0,0.01198,771.5617884820763,2094.755883172054,0.14276798913228406,2.7218318207222334e-10
q4_1d_nr40_nz1_dt0.25,244800.0,0.12746602770846088,0.0,0.0,0.01198,771.4719424937615,2093.06892876426,0.1426110631408614,2.6725035022389824e-10
q4_1d_nr40_nz1_dt0.25,248400.0,0.1264986209707577,0.0,0.0,0.01198,771.3848758873681,2091.4313076147023,0.14245872628973977,2.6248312340002727e-10
q4_1d_nr40_nz1_dt0.25,252000.0,0.12556059517442725,0.0,0.0,0.01198,771.3004535656985,2089.840734281555,0.1423107659796795,2.57873592947472e-10
q4_1d_nr40_nz1_dt0.25,255600.0,0.12465054659603741,0.0,0.0,0.01198,771.2185491936434,2088.295065069437,0.14216698279715692,2.5341433282891164e-10
q4_1d_nr40_nz1_dt0.25,259200.0,0.12376716107038954,0.0,0.0,0.01198,771.139044496335,2086.7922871566007,0.14202718950293958,2.4909836417485513e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,3600.0,2.5499999868008003,0.0,0.0,0.01794,989.499998812072,3394.366194931301,0.2636619716215164,1.6470593301578226e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,7200.0,2.545322338950788,0.0,0.0,0.01625,989.079010505571,3393.567130306048,0.26358764002846957,2.3341563346287936e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,10800.0,2.454671699690281,0.0,0.0,0.01552,980.9204529721253,3377.654322350586,0.26210737882331037,2.472494014774819e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,14400.0,2.241895937941616,0.0,0.0,0.014770000000000002,961.7706344147455,3336.807830616209,0.2583077051736008,2.4599174082078464e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,18000.0,1.9799659031889474,0.0,0.0,0.01424,938.1969312870053,3278.5152347886856,0.25288513811987773,2.416855283479195e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,21600.0,1.7196886048264215,0.0,0.0,0.013740000000000002,914.771974434378,3209.4683206803306,0.24646216936561213,2.362093214334936e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,25200.0,1.4827697612678579,0.0,0.0,0.01337,893.4492785141072,3134.031663531267,0.23944480590988532,2.2971627846874604e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,28800.0,1.2767992445975915,0.0,0.0,0.01311,874.9119320137833,3055.6918862734437,0.23215738476962267,2.2233972506523894e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,32400.0,1.1030170672236297,0.0,0.0,0.01291,859.2715360501267,2977.6592717631165,0.2248985369081969,2.142594716611853e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,36000.0,0.9579416377129332,0.0,0.0,0.01273,846.214747394164,2901.908024944293,0.21785190929714354,2.0561337213357226e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,39600.0,0.8374951118081915,0.0,0.0,0.0126,835.3745600627373,2829.9288601185517,0.21115617303428386,1.965580887351272e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,43200.0,0.7377236873135401,0.0,0.0,0.01248,826.3951318582186,2762.7492128372696,0.204906903519746,1.8726275365431235e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,46800.0,0.6552319385569707,0.0,0.0,0.0124,818.9708744701273,2701.0883792670365,0.1991710120248406,1.7791677972471374e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,50400.0,0.5868928811061772,0.0,0.0,0.01233,812.820359299556,2645.1511468743265,0.193967548546449,1.68679846073228e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,54000.0,0.530019886047668,0.0,0.0,0.01226,807.7017897442902,2594.7895059365155,0.1892827447382805,1.5967692452528847e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,57600.0,0.48245799829145825,0.0,0.0,0.01221,803.4212198462312,2549.7059596441263,0.18508892647852337,1.5101108781679414e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,61200.0,0.4425233985309144,0.0,0.0,0.01218,799.8271058677823,2509.556238609655,0.18135406870787485,1.427705500506123e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,64800.0,0.4087708501946514,0.0,0.0,0.01214,796.7893765175186,2473.8469001520493,0.17803226978158598,1.3499821185207333e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,68400.0,0.3800274851268235,0.0,0.0,0.01212,794.2024736614142,2442.060014621798,0.17507535019737658,1.2770877345206399e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,72000.0,0.3553954387581413,0.0,0.0,0.0121,791.9855894882327,2413.747059699491,0.17244158694878986,1.2090908683496824e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,75600.0,0.3341220220814437,0.0,0.0,0.01208,790.0709819873299,2388.4532565876875,0.17008867503141278,1.1458231621957388e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,79200.0,0.3156128160738485,0.0,0.0,0.01206,788.4051534466464,2365.780590055216,0.16797958977257826,1.0870494748477697e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,82800.0,0.2994145154688215,0.0,0.0,0.012050000000000002,786.9473063921939,2345.4086633592115,0.16608452682411268,1.032562351851717e-09
q4_1d_nr80_nz1_dt0.25_radial_refinement,86400.0,0.28514861066175673,0.0,0.0,0.01204,785.6633749595582,2327.0417271875594,0.16437597462209858,9.820784211156005e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,90000.0,0.2725048824298508,0.0,0.0,0.01203,784.5254394186866,2310.419056393269,0.1628296796644901,9.352898089428013e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,93600.0,0.2612370997285122,0.0,0.0,0.01203,783.5113389755661,2295.3244869955074,0.1614255336740007,8.919161079059561e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,97200.0,0.25114787366152114,0.0,0.0,0.01202,782.6033086295369,2281.578025059531,0.16014679302879353,8.517037495614153e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,100800.0,0.24205955777675403,0.0,0.0,0.01202,781.7853601999078,2269.0041016644727,0.15897712573623002,8.143495836361333e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,104400.0,0.23384356635096273,0.0,0.0,0.01202,781.0459209715866,2257.4776425195223,0.1579048969785602,7.79650086054886e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,108000.0,0.2263735113984671,0.0,0.0,0.012010000000000002,780.373616025862,2246.8636349228577,0.15691754743468445,7.473329126344037e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,111600.0,0.21955915374336998,0.0,0.0,0.012010000000000002,779.7603238369034,2237.06788358671,0.1560063147522521,7.172179542794458e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,115200.0,0.21332118310726197,0.0,0.0,0.012010000000000002,779.1989064796536,2228.004233393548,0.1551631845017254,6.891259442908439e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,118800.0,0.20758992062736403,0.0,0.0,0.012010000000000002,778.6830928564627,2219.5942817384253,0.15438086341752794,6.628821841517148e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,122400.0,0.20230622429877473,0.0,0.0,0.012010000000000002,778.2075601868897,2211.770049469758,0.1536530278576519,6.383288882405084e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,126000.0,0.19741765961520596,0.0,0.0,0.012,777.7675893653685,2204.469440770642,0.15297390146703643,6.153143353198244e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,129600.0,0.19287769866401572,0.0,0.0,0.012,777.3589928797614,2197.6358495024847,0.15233821855837065,5.936941989795881e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,133200.0,0.18865517842568252,0.0,0.0,0.012,776.9789660583115,2191.2332196730317,0.1517426250858634,5.733815097762798e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,136800.0,0.1847176127486044,0.0,0.0,0.012,776.6245851473744,2185.221544050576,0.1511833994465652,5.542708499649556e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,140400.0,0.1810367436637062,0.0,0.0,0.012,776.2933069297336,2179.565528731593,0.1506572584866598,5.362668983968497e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,144000.0,0.1775878868402489,0.0,0.0,0.012,775.9829098156224,2174.233936993895,0.15016129646454837,5.192833748665819e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,147600.0,0.17434939280561218,0.0,0.0,0.012,775.6914453525051,2169.199036358777,0.14969293361476996,5.03242092508459e-10
q4_1d_nr80_nz1_dt0.25_radial_refinement,151200.0,0.1713022012936841,0.0,0.0,0.012,775.4171981164316,2164.4361313200297,0.149249872680933,4.880721110347272e-10
