time_s,C_r0.0_cm_kg_kg,C_r0.1_cm_kg_kg,C_r0.2_cm_kg_kg,C_r0.3_cm_kg_kg,C_r0.4_cm_kg_kg,C_r0.5_cm_kg_kg,C_r0.6_cm_kg_kg,C_r0.7_cm_kg_kg,C_r0.8_cm_kg_kg,C_r0.9_cm_kg_kg,C_r1.0_cm_kg_kg,C_r1.1_cm_kg_kg,C_r1.2_cm_kg_kg,C_r1.3_cm_kg_kg,C_r1.4_cm_kg_kg,C_r1.5_cm_kg_kg,C_r1.6_cm_kg_kg,C_r1.7_cm_kg_kg,C_r1.8_cm_kg_kg,C_r1.9_cm_kg_kg,C_r2.0_cm_kg_kg
4242.0,2.490599652968401,2.488700858742149,2.4835748979855667,2.474830388469683,2.462175436308546,2.445221315595982,2.423502270751991,2.39650057504298,2.363676206321555,2.3245000864177254,2.2784893721984263,2.2252428495828465,2.164474133039703,2.0960401583960713,2.019962382736789,1.9364381515272229,1.8458399346920014,1.7487009447079318,1.645687178933418,1.5375562474494604,1.4252326335837477
4243.0,2.490531014068363,2.488631265313867,2.483502794602487,2.4747542180981306,2.462093817691642,2.445133115057288,2.423406672818023,2.3963971483242785,2.363564959616562,2.324381509049542,2.2783644524133884,2.225113065521846,2.164341412200661,2.095906803279666,2.019830962247184,1.9363113607111657,1.84572043315463,1.7485911956830071,1.6455893016513345,1.5374718974173862,1.4251632002458288
4244.0,2.4904623320486237,2.4885616291987764,2.4834306497012433,2.4746780081979622,2.4620121624035045,2.445044881609399,2.4233110466452357,2.3962936988938583,2.3634536964594233,2.324262922014822,2.278239529984289,2.2249832857114296,2.164208701950675,2.0957734640579604,2.0196995614325175,1.9361845914112918,1.8456009528691895,1.74848146557829,1.6454914389550088,1.537387558841414,1.4250937833525616
4245.0,2.490393606919299,2.488491950407378,2.4833584632933015,2.4746017587820663,2.461930470458658,2.4449566152683992,2.42321539225091,2.396190226769569,2.363342416867671,2.324144325329572,2.2781146049239247,2.2248535101588267,2.1640760022883327,2.0956401407176113,2.019568180265587,1.9360578435882798,1.845481493788821,1.7483717543430013,1.645393590825498,1.5373032318021131,1.4250243828807105
4246.0,2.49032483869052,2.4884222289501876,2.4832862353901444,2.474525469863349,2.461848741871645,2.444868316050392,2.4231197096523447,2.3960867319692696,2.3632311208588135,2.324025719009713,2.277989677244909,2.2247237388709733,2.1639433132118624,2.095506833244974,2.019436818719131,1.9359311172031375,1.8453620558673607,1.7482620619276006,1.6452957572457516,1.537218916378286,1.4249549988072374
4247.0,2.4902560273724363,2.488352464837739,2.483213966003269,2.474449141454733,2.4617669766570245,2.444779983971499,2.423023998866855,2.395983214510821,2.3631198084503318,2.323907103071073,2.27786474695967,2.2245939718545182,2.1638106347191477,2.095373541626121,2.0193054767658474,1.9358044122172042,1.8452426390593177,1.7481523882837513,1.6451979382005129,1.5371346126469936,1.4248856311092943
4248.0,2.4901871729752143,2.488282658080582,2.483141655144192,2.4743727735691583,2.4616851748293738,2.4446916190478585,2.422928259911771,2.395879674412087,2.3630084796596758,2.3237884775293893,2.277739814080451,2.22446420911583,2.163677966807742,2.095240265846866,2.0191741543784123,1.9356777285921538,1.845123243319859,1.7480427333642858,1.6451001336762263,1.537050320683587,1.4248162797642185
4249.0,2.490118275509037,2.488212808689285,2.483069302824445,2.474296366219579,2.461603336403286,2.4446032212956275,2.422832492804436,2.395776111690931,2.3628971345042604,2.3236698424002986,2.277614878619312,2.2243344506610043,2.1635453094748844,2.095107005892782,2.0190428515294974,1.935551066289996,1.8450038686047905,1.7479330971231746,1.645002343660947,1.5369660405617345,1.4247469447495267
4250.0,2.490049334984106,2.488142916674432,2.4829969090555766,2.4742199194189687,2.4615214613933727,2.4445147907309788,2.4227366975622058,2.395672526365214,2.3627857730014616,2.3235511976993406,2.2774899405881284,2.2242046964958675,2.1634126627175148,2.0949737617492232,2.018911568191786,1.9354244252730755,1.8448845148705408,1.747823479515494,1.6449045681442571,1.5368817723534551,1.4246776260429088
4251.0,2.4899803514106416,2.4880729820466256,2.482924473849153,2.474143433180317,2.461439549814261,2.4444263273701012,2.4226408742024472,2.3955689184527893,2.3626743951686153,2.3234325434419523,2.2773649999985923,2.224074946625988,2.163280026532286,2.0948405334013405,2.0187803043379846,1.9352978055040726,1.8447651820741444,1.7477138804973995,1.644806807117185,1.5367975161291487,1.4246083236222251
4252.0,2.4899113247988787,2.488003004816486,2.4828519972167573,2.474066907516631,2.461357601680597,2.4443378312291997,2.4225450227425362,2.395465287971505,2.362563001023014,2.323313879643468,2.2772400568622144,2.223945201056679,2.1631474009155793,2.0947073208341003,2.0186490599408353,1.9351712069460016,1.8446458701732262,1.7476043000260955,1.6447090605721288,1.5367132719576286,1.4245390374655003
4253.0,2.4898422551590724,2.48793298499465,2.4827794791699915,2.473990342440934,2.4612756170070416,2.444249302324494,2.4224491431998567,2.3953616349391975,2.3624515905819026,2.3231952063191152,2.2771151111903256,2.223815459793009,2.1630147858635165,2.094574124032298,2.0185178349731308,1.9350446295622095,1.8445265791259866,1.747494738059809,1.6446113285027837,1.5366290399061548,1.4244697675509204
4254.0,2.4897731425014964,2.4878629225917757,2.482706919720474,2.4739137379662677,2.4611935958082745,2.4441607406722183,2.4223532355917987,2.3952579593736916,2.362340163862478,2.3230765234840147,2.276990162994077,2.2236857228398073,2.162882181371971,2.0944409429805764,2.018386629407719,1.9349180733163722,1.8444073088911872,1.7473851945577648,1.6445136109040734,1.5365448200404659,1.424400513856828
4255.0,2.489703986836443,2.487792817618537,2.4826343188798417,2.4738370941056917,2.46111153809899,2.44407214628862,2.422257299935758,2.395154261292797,2.3622287208818844,2.3229578311531793,2.276865212284445,2.2235559902016715,2.1627495874365823,2.0943077776634347,2.0182554432175177,1.9347915381724934,1.8442880594281363,1.74727566948016,1.6444159077720835,1.5364606124248115,1.4243312763617197
4256.0,2.4896347881742216,2.487722670085626,2.482561676659749,2.4737604108722815,2.4610294438938993,2.4439835191899597,2.422161336249135,2.3950505407143083,2.3621172616572133,2.3228391293415127,2.2767402590722297,2.223426261882972,2.162617004052767,2.094174628065247,2.0181242763755187,1.9346650240949006,1.8441688306966775,1.7471661627881407,1.6443182191039998,1.5363764171219858,1.4242620550442417
4257.0,2.4895655465251627,2.487652480003755,2.48248899307187,2.4736836882791318,2.4609473132077304,2.4438948593925094,2.422065344549331,2.394946797655999,2.3620057862054993,2.3227204180638097,2.2766153033680605,2.2232965378878617,2.1624844312157276,2.0940414941702707,2.0179931288547968,1.9345385310482421,1.8440496226571739,1.747056674443778,1.644220544898048,1.5362922341933598,1.4241928498831884
4258.0,2.489496261899614,2.487582247383655,2.4824162681278965,2.473606926339354,2.4608651460552258,2.4438061669125544,2.421969324853749,2.394843032135625,2.3618942945437214,2.3226016973347527,2.2764903451823963,2.2231668182202826,2.1623518689204673,2.093908375962658,2.0178620006285173,1.9344120589974831,1.843930435270499,1.7469472044100467,1.644122885153438,1.536208063698913,1.4241236608574959
4259.0,2.489426934307943,2.4875119722360752,2.482343501839537,2.473530125066077,2.460782942451144,2.4437174417663883,2.4218732771797913,2.394739244170919,2.3617827866887993,2.322482967168915,2.27636538452553,2.223037102883971,2.162219317161795,2.0937752734264707,2.0177308916699395,1.934285607907902,1.843811268498023,1.7468377526508037,1.6440252398703088,1.5361239056972655,1.4240544879462427
4260.0,2.4893575637605383,2.487441654571785,2.4822706942185215,2.4734532844724466,2.46070070241026,2.4436286839703154,2.421777201544859,2.394635433779589,2.3616712626575898,2.3223642275807577,2.276240421407589,2.2229073918824636,2.1620867759343407,2.093642186545686,2.017599801952425,1.9341591777450864,1.8436921223016034,1.746728319130767,1.6439276090496782,1.5360397602457092,1.4239853311286443
4261.0,2.4892881502678055,2.487371294401572,2.4821978452765965,2.473376404571627,2.460618425947361,2.4435398935406503,2.42168109796635,2.3945316009793185,2.36155972246689,2.322245478584631,2.276115455838539,2.2227776852191052,2.161954245232561,2.0935091153042067,2.0174687314494406,1.9340327684749292,1.8435729966435717,1.7466189038154785,1.6438299926912738,1.5359556272833086,1.4239162598872568
4262.0,2.4892186938401726,2.487300891736245,2.4821249550255295,2.473299485376799,2.460536113077252,2.443451070493715,2.4215849664616584,2.394427745787763,2.3614481661334326,2.3221267201947757,2.2759904878281874,2.2226479828970556,2.161821725050748,2.093376059685872,2.017337680134562,1.9339063800636238,1.8434538914867042,1.7465095066700964,1.6437323907572121,1.5358715063558577,1.4238472350877478
4263.0,2.489149194488086,2.4872304465866315,2.482052023477104,2.4732225269011625,2.460453763814748,2.4433622148458394,2.421488807048172,2.394323868222549,2.3613365936738853,2.3220079524253205,2.2758655173861855,2.2225182849192944,2.1616892153830403,2.0932430196744645,2.0172066479814785,1.9337800124776496,1.8433348067938655,1.7464001276524996,1.6436348031288044,1.5357873971014757,1.4237782509560624
4264.0,2.4890796522220118,2.487159958963578,2.481979050643126,2.4731455291579323,2.460371378174681,2.4432733266133586,2.4213926197432727,2.3942199683012744,2.3612250051048513,2.3218891752902855,2.275740544522032,2.2223885912886265,2.16155671622343,2.0931099952537178,2.017075634963994,1.9336536656836874,1.8432157425266826,1.7462907667044085,1.6435372296356558,1.5357032993375226,1.4237093048769474
4265.0,2.4890100670524373,2.4870894288779533,2.481906036535417,2.4730684921603414,2.4602889561718966,2.443184405812617,2.4212964045643344,2.394116046041505,2.3611134004428664,2.321770388803579,2.2756155692450735,2.222258902007688,2.16142422756577,2.092976986407323,2.0169446410560092,1.9335273396483483,1.8430966986434814,1.7461814237488846,1.6434396700920544,1.5356192129985757,1.4236403953773078
4266.0,2.488940438989871,2.4870188563406437,2.4818329811658186,2.4729914159216397,2.4602064978212503,2.443095452459961,2.421200161528722,2.3940121014607723,2.3610017797044,2.321651592979001,2.275490591564512,2.222129217078955,2.161291749403782,2.092843993118933,2.0168136662314717,1.9334010343376933,1.8429776750975102,1.7460720986932179,1.6433421243162951,1.535535138095196,1.423571521507851
4267.0,2.488870768044841,2.4869482413625574,2.481759884546194,2.4729143004550944,2.460124003137614,2.4430064665717435,2.4211038906537903,2.3939081345765754,2.3608901429058524,2.3215327878302445,2.275365611489403,2.221999536504745,2.1611592817310616,2.0927110153721555,2.0166827104642673,1.9332747497166416,1.8428586718360516,1.745962791433522,1.6432445921388463,1.5354510746885686,1.4235026825997765
4268.0,2.488801054227896,2.4868775839546213,2.4816867466884225,2.4728371457739886,2.4600414721358685,2.4429174481643203,2.421007591956882,2.393804145406378,2.3607784900635562,2.3214139733708934,2.275240629028663,2.2218698602872227,2.1610268245410844,2.0925780531505342,2.0165517737280596,1.9331484857484225,1.8427396888003784,1.7458535018590358,1.6431470734050604,1.5353670228745258,1.4234338781507507
4269.0,2.488731297549606,2.4868068841277853,2.4816135676044038,2.4727599518916215,2.4599589048309083,2.4428283972540497,2.420911265455328,2.3937001339676076,2.360666821193775,2.3212951496144245,2.275115644191068,2.2217401884284085,2.1608943778272076,2.0924451064375154,2.0164208559960994,1.9330222423941616,1.842620725926277,1.7457442298554962,1.6430495679754569,1.535282982773069,1.423365107764642
4270.0,2.488661498020561,2.486736141893018,2.4815403473060558,2.4726827188213107,2.459876301237639,2.442739313857294,2.420814911166448,2.3935961002776542,2.360555136312702,2.3211763165742103,2.27499065698526,2.2216105209301764,2.1607619415826624,2.092312175216395,2.016289957241024,1.9328960196126437,1.842501783144848,1.7456349753075808,1.6429520757249991,1.5351989545212206,1.4232963711168563
4271.0,2.4885916556513727,2.4866653572613076,2.481467085805317,2.472605446576389,2.459793661370976,2.4426501979904143,2.4207185291075444,2.3934920443538705,2.360443435436462,2.321057474263518,2.274865667419748,2.2214808577942633,2.160629515800549,2.0921792594702513,2.016159077434678,1.9327698173602301,1.84238286038339,1.7455257381005964,1.6428545965420174,1.5351149382679865,1.4232276679330873
4272.0,2.488521770452675,2.486594530243665,2.481393783114144,2.472528135170204,2.4597109852458465,2.4425610496697754,2.4206221192959054,2.3933879662135698,2.3603317185811084,2.3209386226955098,2.274740675502909,2.2213511990222634,2.1604971004738207,2.0920463591818756,2.016028216547965,1.932643635590906,1.8422639575662552,1.7454165181216013,1.6427571303270576,1.535030934170709,1.4231589979756456
4273.0,2.4884518424351207,2.486523660851121,2.481320439244512,2.4724507846161203,2.4596282728771874,2.4424718689117397,2.4205256817488046,2.393283865874025,2.360219985762625,2.320819761883247,2.274615681242995,2.2212215446156316,2.160364695595259,2.091913474333696,2.015897374550741,1.9325174742564155,1.8421450746156163,1.7453073152601346,1.642659676991781,1.5349469423923656,1.423090361034308
4274.0,2.488381871609387,2.4864527490947275,2.481247054208416,2.472373394927519,2.459545524279945,2.4423826557326707,2.420429216483497,2.39317974335247,2.3601082369969255,2.3207008918396865,2.2744906846481276,2.221091894575679,2.160232301157453,2.0917806049077066,2.015766551411747,1.9323913333064509,1.8420262114521293,1.7451981294086645,1.6425622364579562,1.5348629630995365,1.4230217569199952
4275.0,2.4883118579861705,2.4863817949855553,2.481173628017871,2.4722959661177946,2.459462739469074,2.442293410148929,2.4203327235172196,2.3930755986660968,2.3599964722998523,2.3205820125776873,2.2743656857263037,2.2209622489035645,2.1600999171527677,2.0916477508854054,2.0156357470985786,1.9322652126888726,1.8419073679954887,1.7450889604628466,1.6424648086565583,1.534778996460855,1.4229531854602775
4276.0,2.4882418015761885,2.4863107985346993,2.4811001606849086,2.4722184982003577,2.459379918459538,2.442204132176874,2.4202362028671933,2.3929714318320547,2.359884691687178,2.3204631241100055,2.2742406844853935,2.2208326076002924,2.159967543573318,2.0915149122477423,2.015504961577687,1.9321391123499398,1.8417885441648854,1.7449798083216521,1.6423673935269647,1.5346950426458101,1.4228846464961067
4277.0,2.4881717023901815,2.4862397597532717,2.4810266522215807,2.4721409911886347,2.45929706126631,2.442114821832863,2.420139654550617,2.3928672428674527,2.359772895174605,2.3203442264492984,2.274115680933139,2.2207029706666965,2.1598351804109357,2.0913820889750765,2.015374194814406,1.9320130322345372,1.841669739879379,1.7448706728874095,1.6422699910162466,1.53461110182382,1.4228161398793913
4278.0,2.488101560438911,2.486168678652408,2.4809531026399574,2.4720634450960643,2.4592141679043706,2.4420254791332496,2.420043078584672,2.3927630317893547,2.3596610827777633,2.320225319608123,2.273990675077152,2.220573338103435,2.159702827657144,2.0912492810471477,2.015243446772994,1.931886972286393,1.8415509550581963,1.7447615540657886,1.6421726010785367,1.534527174163509,1.4227476654711555
4279.0,2.4880313757331605,2.4860975552432647,2.4808795119521267,2.4719858599361033,2.4591312383887063,2.441936104094382,2.4199464749865145,2.392658798614783,2.3595492545122143,2.3201064035989356,2.2738656669249124,2.220443709910972,2.15957048530313,2.091116488443056,2.015112717416695,1.931760932448281,1.8414321896209693,1.744652451765745,1.6420752236744687,1.5344432598321411,1.4226792231401293
4280.0,2.487961148283734,2.4860263895370167,2.480805880170198,2.471908235722219,2.4590482727343113,2.4418466967326067,2.4198498437732856,2.3925545433607147,2.359437410393446,2.3199874784340935,2.2737406564837634,2.220314086089572,2.1594381533397247,2.0909837111412557,2.0149820067078053,1.9316349126622057,1.841313443487925,1.7445433658994418,1.6419778587706748,1.5343593589951805,1.4226108127616404
4281.0,2.4878908781014593,2.4859551815448615,2.480732207306296,2.471830572467895,2.4589652709561873,2.441757257064262,2.4197531849620995,2.392450266044083,2.3593255504368784,2.319868544125851,2.273615643760907,2.2201844666392816,2.1593058317573814,2.0908509491195524,2.014851314607743,1.9315089128695697,1.84119471658003,1.744434296382159,1.6418805063393365,1.5342754718159473,1.4225424342167363
4282.0,2.487820565197184,2.4858839312780177,2.480658493372564,2.471752870186628,2.4588822330693403,2.441667785105682,2.41965649857005,2.3923459666817752,2.3592136746578563,2.3197496006863596,2.2734906287633994,2.2200548515599206,2.1591735205461617,2.0907182023551107,2.0147206410771283,1.9313829330113228,1.8410760088191052,1.7443252431321916,1.6417831663577775,1.534191598455355,1.4224740873914805
4283.0,2.487750209581776,2.4858126387477233,2.4805847383811668,2.4716751288919276,2.458799159088783,2.4415782808731947,2.419559784614206,2.3922416452906354,2.3591017830716536,2.3196306481276663,2.2733656114981438,2.2199252408510683,2.159041219695725,2.0905854708244695,2.0145899860758525,1.931256973028094,1.8409573201279121,1.7442162060707465,1.6416858388080957,1.5341077390717068,1.4224057721763774
4284.0,2.4876798112661285,2.4857413039652387,2.4805109423442833,2.4715973485973173,2.4587160490295332,2.441488744383121,2.4194630431116146,2.3921373018874594,2.358989875693472,2.3195116864617114,2.273240591971888,2.2197956345120557,2.158908929195316,2.090452754503559,2.0144593495631558,1.9311310328603077,1.8408386504302183,1.7441071851218393,1.6415885236768288,1.5340238938205464,1.4223374884658977
4285.0,2.487609370261153,2.485669926941843,2.4804371052741123,2.471519529316333,2.4586329029066127,2.441399175651774,2.419366274079297,2.392032936488997,2.358877952538438,2.3193927157003267,2.2731155701912162,2.2196660325419524,2.1587766490337654,2.0903200533677224,2.0143287314976983,1.9310051124482879,1.8407199996508434,1.7439981802121922,1.641491220954648,1.533940062854546,1.4222692361580866
4286.0,2.487538886577785,2.4855985076888376,2.48036322718287,2.4714416710625233,2.4585497207350495,2.4413095746954596,2.4192694775342503,2.391928549111952,2.3587660136216044,2.3192737358552318,2.2729905461625437,2.2195364349395623,2.158644379199484,2.090187367391742,2.0141981318376283,1.9308792117323441,1.8406013677156912,1.7438891912711338,1.6413939306360759,1.5338562463234324,1.422201015154228
4287.0,2.4874683602269805,2.4855270462175434,2.4802893080827904,2.47136377384945,2.4584665025298733,2.4412199415304743,2.419172653493445,2.3918241397729787,2.358654058957946,2.319154746938032,2.2728655198921106,2.219406841703413,2.1585121196804673,2.0900546965498688,2.014067550540645,1.9307533306528515,1.8404827545517732,1.7437802182305049,1.6412966527192308,1.5337724443739358,1.422132825358564
4288.0,2.487397791219717,2.4854555425393023,2.4802153479861246,2.4712858376906857,2.4583832483061188,2.4411302761731064,2.4190758019738263,2.391719708488684,2.3585420885623622,2.319035748960215,2.272740491385979,2.219277252831752,2.1583798704642945,2.089922040815845,2.013936987564062,1.9306274691503171,1.8403641600872196,1.743671261024566,1.6411993872055841,1.5336886571497628,1.4220646666780528
4289.0,2.487327179566994,2.485383996665476,2.4801413469051417,2.471207862599816,2.4582999580788236,2.441040578639635,2.418978922992312,2.3916152552756254,2.3584301024496725,2.3189167419331493,2.2726154606500226,2.2191476683225417,2.1582476315381385,2.089789400162938,2.0138064428648623,1.9305016271654374,1.8402455842512848,1.7435623195899108,1.6411021340997427,1.5336048847915889,1.4219965390221576
4290.0,2.4872565252798307,2.485312408607447,2.480067304852128,2.471129848590437,2.458216631863028,2.440950848946328,2.4188820165657927,2.391510780150309,2.3583181006346168,2.3187977258680794,2.27249042768993,2.219018088173457,2.158115402888771,2.08965677456397,2.0136759163997517,1.9303758046391488,1.8401270269743464,1.7434533938653836,1.6410048934092412,1.5335211274370626,1.4219284423026646
4291.0,2.487185828369269,2.4852407783766184,2.4799932218393863,2.471051795676157,2.458133269673774,2.4408610871094436,2.418785082711132,2.391406283129191,2.3582060831318516,2.318678700776123,2.272365392511192,2.2188885123818816,2.157983184502571,2.0895241639913458,2.013545408125207,1.93025000151267,1.8400084881879002,1.7433444837919994,1.640907665144351,1.5334373852208238,1.4218603764335194
4292.0,2.4871150888463727,2.4851691059844114,2.479919097879235,2.470973703870594,2.4580498715261068,2.4407712931452292,2.4186881214451628,2.391301764228676,2.358094049955951,2.3185596666682695,2.272240355119105,2.2187589409449098,2.1578509763655367,2.0893915684170814,2.0134149179975225,1.9301242177275384,1.8398899678245524,1.7432355893128708,1.6408104493179032,1.533353658274532,1.4217923413306883
4293.0,2.4870443067222254,2.4850973914422694,2.479844932984012,2.470895573187379,2.4579664374350716,2.4406814670699206,2.41859113278469,2.391197223465113,2.3579820011214023,2.3184406235553747,2.2721153155187626,2.2186293738593443,2.1577187784632956,2.089258987812836,2.0132844459728476,1.929998453225641,1.8397714658180067,1.743126710373136,1.6407132459451197,1.5332699467268993,1.4217243369120283
4294.0,2.486973482007932,2.485025634761655,2.47977072716607,2.470817403640151,2.457882967415716,2.440591608899741,2.418494116746489,2.391092660854799,2.357869936642608,2.31832157144816,2.2719902737150544,2.218499811121699,2.1575865907811167,2.0891264221499357,2.0131539920072288,1.9298727079492406,1.8396529821030523,1.743017846919892,1.6406160550434594,1.5331862507037344,1.421656363097175
4295.0,2.4869026147146185,2.48495383595405,2.479696480437778,2.4707391952425595,2.457799461483088,2.4405017186509004,2.418397073347303,2.3909880764139757,2.357757856533878,2.3182025103572097,2.271865229712666,2.218370252728201,2.1574544133039213,2.088993871399403,2.013023556056641,1.9297469818409985,1.8395345166155477,1.742908998902132,1.6405188766324703,1.5331025703279875,1.4215884198074407
4296.0,2.486831704853433,2.4848819950309564,2.4796221928115214,2.4706609480082653,2.457715919652236,2.4404117963395975,2.4183000026038446,2.390883470158827,2.3576457608094326,2.3180834402929666,2.2717401835160755,2.2182406986747916,2.1573222460162995,2.0888613355319814,2.0128931380770223,1.929621274843991,1.8394160692924055,1.7428001662706833,1.6404217107336534,1.5330189057198007,1.4215205069657195
4297.0,2.486760752435542,2.4848101120038946,2.4795478642997004,2.470582661950938,2.4576323419382082,2.440321841982016,2.4182029045327944,2.3907788421054805,2.3575336494834005,2.317964361265733,2.271615135129551,2.2181111489571324,2.157190088902521,2.0887288145181593,2.012762738024299,1.9294955869017265,1.8392976400715744,1.7426913489781506,1.6403245573703327,1.5329352569965606,1.4214526244964034
4298.0,2.486689757472135,2.484738186884406,2.479473494914733,2.4705043370842565,2.457548728356052,2.4402318555943263,2.4181057791507987,2.390674192270004,2.3574215225698145,2.317845273285664,2.2714900845571515,2.217981603570609,2.1570579419465483,2.0885963083281966,2.0126323558544135,1.929369917958157,1.8391792288920223,1.742582546978861,1.640227416567535,1.5328516242729553,1.4213847723253097
4299.0,2.4866187199744196,2.48466621968405,2.47939908466905,2.470425973421908,2.457465078920815,2.4401418371926824,2.418008626474471,2.390569520668406,2.357309380082611,2.317726176362771,2.271365031802728,2.2178520625103335,2.156925805132051,2.0884638169321432,2.012501991523349,1.9292442679576867,1.8390608356937188,1.7424737602288132,1.6401302883518751,1.532768007661029,1.4213169503796037
4300.0,2.4865476399536264,2.4845942104144045,2.4793246335751,2.470347570977589,2.457381393647542,2.440051786793225,2.417911446520388,2.3904648273166327,2.3571972220356283,2.317607070506915,2.271239976869919,2.2177225257711517,2.15679367844242,2.088331340299863,2.0123716449871507,1.929118636845182,1.8389424604176159,1.7423649886856256,1.6400331727514488,1.5326844072702421,1.42124915858774
4301.0,2.4864765174210035,2.484522159087067,2.4792501416453447,2.470269129765004,2.4572976725512774,2.439961704412078,2.417814239305094,2.3903601122305687,2.3570850484426056,2.31748795572781,2.2711149197621583,2.217592993347649,2.156661561860778,2.0881988784010552,2.012241316201942,1.928993024565976,1.8388241030056318,1.74225623230849,1.6399360697957313,1.5326008232075272,1.4211813968793992
4302.0,2.4864053523878216,2.484450065713654,2.479175608892263,2.4701906497978667,2.4572139156470625,2.4398715900653474,2.4177170048450947,2.3902553754260345,2.3569728593171804,2.317368832035018,2.2709898604826675,2.2174634652341534,2.156529455369996,2.0880664312052684,2.012111005123947,1.9288674310658736,1.8387057634006316,1.7421474910581263,1.6398389795154813,1.5325172555773496,1.4211136651854324
4303.0,2.4863341448653693,2.4843779303058002,2.4791010353283456,2.470112131089897,2.4571301229499367,2.4397814437691236,2.41761974315686,2.3901506169187856,2.3568606546728867,2.317249699437949,2.2708647990344635,2.217333941424746,2.156397358952704,2.087933998681923,2.011980711709503,1.9287418562911531,1.838587441546411,1.7420387648967375,1.6397419019426522,1.5324337044817646,1.421045963437813
4304.0,2.486262894864956,2.4843057528751586,2.479026420966099,2.470033573654823,2.457046294474937,2.4396912655394787,2.4175224542568188,2.39004583672451,2.3567484345231566,2.3171305579458616,2.2707397354203582,2.2172044219132645,2.1562652725913036,2.087801580800327,2.0118504359150764,1.92861630018857,1.8384691373876776,1.74193005378797,1.6396448371103063,1.532350170020477,1.4209782915695857
4305.0,2.486191602397911,2.4842335334334003,2.478951765818044,2.469954977506381,2.4569624302370943,2.439601055392467,2.4174251381613634,2.389941034858831,2.3566361988813154,2.3170114075678625,2.27061466964296,2.217074906693308,2.156133196267982,2.0876691775296923,2.0117201776972733,1.9284907627053562,1.838350850870035,1.741821357696872,1.6395477850525337,1.5322666522908959,1.420910649514824
4306.0,2.486120267475582,2.484161271992214,2.4788770698967153,2.4698763426583112,2.4568785302514393,2.4395108133441226,2.4173277948868455,2.3898362113373,2.3565239477605813,2.316892248312903,2.270489601704675,2.216945395758247,2.1560011299647215,2.087536788839148,2.0115899370128543,1.9283652437892203,1.838232581939966,1.741712676589855,1.6394507458043788,1.5321831513881956,1.4208430372085887
4307.0,2.4860488901093367,2.4840889685633067,2.4788023332146607,2.4697976691243637,2.4567945945329956,2.439420539410461,2.417230424449576,2.389731366175402,2.356411681174067,2.316773080189782,2.2703645316077123,2.2168158891012286,2.1558690736633137,2.0874044146977555,2.011459713818742,1.928239743388347,1.8381143305448153,1.7416040104346573,1.6393537194017664,1.5320996674053675,1.4207754545868874
4308.0,2.4859774703105626,2.4840166231584035,2.4787275557844417,2.4697189569182916,2.4567106230967823,2.4393302336074765,2.417133026865822,2.3896264993885485,2.356299399134775,2.316653903207146,2.270239459354083,2.2166863867151836,2.155737027345368,2.087272055074524,2.011329508072032,1.9281142614513946,1.837996096632775,1.7414953592003064,1.6392567058814358,1.532016200433278,1.4207079015866395
4309.0,2.485906008090665,2.483944235789245,2.4786527376186327,2.469640206053856,2.4566266159578145,2.4392398959511423,2.4170356021518122,2.389521610992081,2.356187101655599,2.3165347173734885,2.2701143849456065,2.216556888592833,2.155604990992325,2.0871397099384184,2.0111993197299998,1.9279887979274943,1.8378778801528681,1.7413867228570865,1.6391597052808757,1.531932750560721,1.4206403781456416
4310.0,2.485834503461067,2.483871806467592,2.478577878729822,2.4695614165448223,2.4565425731311,2.4391495264574106,2.416938150323727,2.389416701001268,2.356074788749323,2.316415522697149,2.26998930838391,2.2164273947266926,2.1554729645854653,2.087007379258375,2.011069148750109,1.9278633527662468,1.8377596810549348,1.7412781013765037,1.639062717638265,1.5318493178744723,1.420572884202536
4311.0,2.4857629564332138,2.483799335205219,2.4785029791306084,2.469482588404961,2.456458494631642,2.4390591251422107,2.416840671397706,2.389311769431303,2.3559624604286205,2.316296319186316,2.2698642296704343,2.2162979051090836,2.1553409481059207,2.08687506300331,2.010938995090018,1.9277379259177188,1.837641499289616,1.741169494731254,1.6389657429924154,1.5317659024593393,1.4205054196967795
4312.0,2.485691367018566,2.483726822013919,2.478428038833606,2.4694037216480487,2.4563743804744345,2.4389686920214486,2.4167431653898412,2.389206816297307,2.355850116706053,2.316177106849027,2.2697391488064347,2.216168419732138,2.1552089415346827,2.08674276114213,2.010808858707584,1.9276125173324403,1.8375233348083402,1.741060902895191,1.638868781382716,1.5316825043982119,1.420437984568614
4313.0,2.4856197352286022,2.4836542669055026,2.478353057851439,2.4693248162878643,2.4562902306744663,2.4388782271110077,2.4166456323161793,2.3891018416143224,2.3557377575940706,2.316057885693168,2.269614065792986,2.2160389385878014,2.1550769448526124,2.086610473643742,2.0106787395608703,1.9274871269614007,1.8374051875633104,1.740952325843298,1.6387718328490857,1.5315991237721138,1.420370578759043
4314.0,2.4855480610748213,2.4835816698917945,2.478278036196744,2.4692458723381927,2.4562060452467183,2.438787730426746,2.416548072192721,2.3889968453973185,2.355625383105013,2.3159386557264763,2.2694889806309844,2.215909461667845,2.1549449580404496,2.0864782004770612,2.0105486376081494,1.927361754756046,1.837287057507489,1.7408437635516547,1.638674897431922,1.5315157606602487,1.4203032022098014
