time_s,C_r0.0_cm_kg_kg,C_r0.1_cm_kg_kg,C_r0.2_cm_kg_kg,C_r0.3_cm_kg_kg,C_r0.4_cm_kg_kg,C_r0.5_cm_kg_kg,C_r0.6_cm_kg_kg,C_r0.7_cm_kg_kg,C_r0.8_cm_kg_kg,C_r0.9_cm_kg_kg,C_r1.0_cm_kg_kg,C_r1.1_cm_kg_kg,C_r1.2_cm_kg_kg,C_r1.3_cm_kg_kg,C_r1.4_cm_kg_kg,C_r1.5_cm_kg_kg,C_r1.6_cm_kg_kg,C_r1.7_cm_kg_kg,C_r1.8_cm_kg_kg,C_r1.9_cm_kg_kg,C_r2.0_cm_kg_kg,药材表面
115860.0,0.21233247029936744,0.2117145133296934,0.20991772848258533,0.20689435646874016,0.20262698541156826,0.19703828549380328,0.19002788481385868,0.18146478753405,0.17106562087105687,0.15833171740254118,0.14228697981829294,0.11995070881461622,0.05906018796714256,,,,,,,,,0.05787630936392762
115920.0,0.2122345573372845,0.21161706203361383,0.20982161512412284,0.20680047942959914,0.20253623321713432,0.196951568358112,0.1899461355518743,0.18138896493612564,0.1709967792238954,0.15827108998078676,0.14223617051939225,0.11991252355239018,0.05904924746036598,,,,,,,,,0.057865845942465
115980.0,0.21213678129239147,0.21151974690520234,0.20972563576478095,0.20670673277710916,0.2024456063871042,0.1968649701473472,0.189864497360005,0.18131324414607955,0.17092802863649093,0.15821054121340886,0.1421854254168442,0.1198743845874831,0.05903832825486964,,,,,,,,,0.05785540357684248
116040.0,0.2120391418788291,0.21142256766032724,0.20962979012542032,0.2066131162404253,0.20235510466212023,0.19677849061680094,0.18978297001128772,0.18123762495769075,0.17085936892642203,0.15815007094505956,0.14213474438624704,0.11983629183265707,0.05902743029519043,,,,,,,,,0.05784498221148244
116100.0,0.21194163881151193,0.21132552401562563,0.20953407792765535,0.2065196295494324,0.20226472778352145,0.19669212952241974,0.1897015532793636,0.18116210716528328,0.17079079991174714,0.15808967902079427,0.14208412730351774,0.11979824520089438,0.05901655352604297,,,,,,,,,0.05783458179098642
116160.0,0.21184427180612558,0.21122861568850124,0.20943849889385233,0.20642627243474335,0.2021744754933415,0.19660588662080355,0.18962024693847615,0.18108669056372467,0.17072232141100074,0.15802936528607045,0.14203357404489117,0.11976024460539765,0.05900569789231881,,,,,,,,,0.05782420226013435
116220.0,0.2117470405791241,0.2111318423971202,0.20934305274712656,0.2063330446276959,0.20208434753430618,0.19651976166920235,0.1895390507634684,0.18101137494842476,0.17065393324319295,0.15796912958674608,0.14198308448691907,0.11972228995958865,0.05899486333908574,,,,,,,,,0.05781384356388386
116280.0,0.21164994484772798,0.21103520386041047,0.20924773921134007,0.20623994586035144,0.2019943436498316,0.19643375442551445,0.18945796452978228,0.18093616011533314,0.1705856352278076,0.15790897176907884,0.14193265850646872,0.11968438117710735,0.058984049811587086,,,,,,,,,0.057803505647369524
116340.0,0.21155298432992098,0.21093869979805852,0.20915255801109933,0.206146975865491,0.20190446358402137,0.19634786464828458,0.1893769880134558,0.18086104586093743,0.17051742718480092,0.15784889167972452,0.14188229598072252,0.11964651817181217,0.058973257255241246,,,,,,,,,0.05779318845590244
116400.0,0.21145615874444773,0.21084232993050692,0.20905750887175242,0.20605413437661468,0.20181470708166524,0.19626209209670206,0.18929612099112147,0.18078603198226215,0.1704493089346002,0.1577888891657358,0.14183199678717653,0.11960870085777849,0.058962485615640825,,,,,,,,,0.05778289193496932
116460.0,0.2113594678108116,0.21074609397895155,0.2089625915193871,0.20596142112793775,0.20172507388823607,0.19617643653059794,0.18921536324000435,0.1807111182768666,0.17038128029810212,0.15772896407456108,0.14178176080363977,0.1195709291492983,0.058951734838552275,,,,,,,,,0.057772616030232135
116520.0,0.21126291124927205,0.21064999166533996,0.2088678056808277,0.20586883585438953,0.20163556374988795,0.1960908977104435,0.18913471453791988,0.1806363045428434,0.17031334109667068,0.15766911625404284,0.14173158790823304,0.11953320296087937,0.0589410048699148,,,,,,,,,0.057762360687527006
116580.0,0.2111664887808421,0.21055402271236798,0.20877315108363384,0.2057763782916104,0.2015461764134539,0.19600547539734797,0.1890541746632723,0.1805615905788162,0.17024549115213652,0.15760934555241704,0.14168147797938788,0.11949552220724458,0.05893029565584007,,,,,,,,,0.05775212585286395
116640.0,0.21107020012728578,0.21045818684347797,0.208678627456097,0.2056840481759499,0.201456911626444,0.1959201693530564,0.18897374339505277,0.18048697618393905,0.17017773028679523,0.15754965181831163,0.14163143089584582,0.11945788680333155,0.05891960714261163,,,,,,,,,0.057741911472426216
116700.0,0.2109740450111163,0.2103624837828562,0.2085842345272383,0.20559184524446367,0.20136776913704207,0.1958349793399482,0.18889342051283697,0.18041246115789344,0.17011005832340578,0.15749003490074484,0.1415814465366576,0.11942029666429163,0.05890893927668399,,,,,,,,,0.05773171749256942
116760.0,0.21087802315559248,0.21026691325543023,0.20848997202680652,0.20549976923491206,0.20127874869410547,0.19574990512103413,0.18881320579678393,0.1803380453008876,0.17004247508518877,0.15743049464912467,0.1415315247811814,0.1193827517054893,0.05889829200468205,,,,,,,,,0.057721543859820944
116820.0,0.21078213428471754,0.21017147498686664,0.20839583968527567,0.20540781988575757,0.2011898500471609,0.1956649464599551,0.1887330990276337,0.1802637284136541,0.16997498039582548,0.15737103091324728,0.14148166550908284,0.11934525184250154,0.05888766527340071,,,,,,,,,0.057711390520879535
116880.0,0.21068637812323576,0.21007616870356868,0.20830183723384277,0.20531599693616245,0.20110107294640361,0.19558010312097923,0.18865309998670557,0.18018951029744873,0.16990757407945623,0.1573116435432953,0.1414318686003333,0.11930779699111735,0.058877059029803946,,,,,,,,,0.057701257422614394
116940.0,0.21059075439663108,0.20998099413267377,0.20820796440442454,0.20522430012598608,0.2010124171426943,0.1954953748690009,0.18857320845589648,0.1801153907540482,0.16984025596067842,0.15725233238983782,0.14138213393520963,0.11927038706733668,0.0588664732210244,,,,,,,,,0.05769114451206474
117000.0,0.21049526283112346,0.20988595100205149,0.20811422092965626,0.2051327291957833,0.2009238823875578,0.1954107614695384,0.1884934242176787,0.18004136958574946,0.1697730258645459,0.15719309730382805,0.14133246139429206,0.11923302198737026,0.058855907794362505,,,,,,,,,0.05768105173643893
117060.0,0.21039990315366686,0.20979103904030036,0.20802060654288904,0.2050412838868023,0.20083546843318037,0.1953262626887314,0.18841374705509842,0.17996744659536743,0.16970588361656705,0.1571339381366025,0.14128285085846487,0.11919570166763858,0.058845362697286234,,,,,,,,,0.0576709790431142
117120.0,0.21030467509194745,0.20969625797674643,0.20792712097818708,0.20494996394098153,0.20074717503240788,0.1952418782933393,0.18833417675177339,0.17989362158623254,0.16963882904270308,0.15707485473987995,0.14123330220891378,0.11915842602477125,0.058834837877429956,,,,,,,,,0.05766092637963554
117180.0,0.21020957837438084,0.2096016075414404,0.20783376397032588,0.2048587691009482,0.20065900193874323,0.1951576080507394,0.18825471309189162,0.1798198943621911,0.16957186196936733,0.15701584696576026,0.14118381532712632,0.11912119497560672,0.0588243332825944,,,,,,,,,0.057650893693715614
117240.0,0.21011461273011006,0.20950708746515495,0.20774053525478975,0.2047676991100156,0.20057094890634491,0.1950734517289247,0.18817535586020925,0.17974626472760144,0.16950498222342353,0.15695691466672235,0.1411343900948903,0.1190840084371912,0.058813848860745574,,,,,,,,,0.05764088093323369
117300.0,0.2100197778890024,0.2094126974793832,0.20764743456776938,0.20467675371218164,0.2004830156900243,0.19498940909650173,0.18809610484204917,0.1796727324873339,0.16943818963218357,0.1568980576956242,0.14108502639429255,0.119046866326778,0.058803384560014535,,,,,,,,,0.05763088804623541
117360.0,0.20992507358164764,0.20931843731633634,0.2075544616461599,0.2045859326521254,0.20039520204524383,0.19490547992268908,0.18801695982329863,0.1795992974467683,0.1693714840234073,0.15683927590570101,0.14103572410771872,0.11900976856182738,0.05879294032869638,,,,,,,,,0.05762091498093176
117420.0,0.20983049953935534,0.2092243067089406,0.20746161622755827,0.20449523567520628,0.20030750772811473,0.19482166397731557,0.18793792059040748,0.17952595941179295,0.1693048652253005,0.1567805691505638,0.14098648311785217,0.11897271506000558,0.058782516115249844,,,,,,,,,0.0576109616856987
117480.0,0.2097360554941538,0.20913030539083485,0.20736889805026146,0.20440466252746053,0.2002199324953952,0.1947379610308172,0.1878589869303867,0.17945271818880223,0.16923833306651384,0.15672193728419892,0.14093730330767254,0.11893570573918388,0.058772111868296784,,,,,,,,,0.05760102810907655
117540.0,0.20964174117878565,0.2090364330963694,0.20727630685326312,0.20431421295560026,0.20013247610448823,0.19465437085423618,0.18778015863080671,0.17937957358469586,0.16917188737614033,0.15666338016096656,0.1408881845604552,0.11889874051743847,0.05876172753662162,,,,,,,,,0.05759111419976953
117600.0,0.20954755632670705,0.2089426895606029,0.2071838423762529,0.20422388670701053,0.20004513831343934,0.19457089321921914,0.18770143547979498,0.17930652540687692,0.16910552798371567,0.15660489763559898,0.1408391267597705,0.1188618193130497,0.058751363069170295,,,,,,,,,0.05758121990664466
117660.0,0.20945350067208487,0.20884907451930002,0.20709150435961318,0.20413368352974728,0.1999579188809349,0.1944875278980139,0.18762281726603508,0.1792335734632499,0.16903925471921566,0.15654648956320033,0.1407901297894822,0.11882494204450131,0.058741018415050084,,,,,,,,,0.05757134517873157
117720.0,0.2093595739497945,0.2087555877089292,0.20699929254441662,0.204043603172535,0.19987081756629932,0.19440427466346905,0.18754430377876388,0.17916071756221963,0.16897306741305498,0.15648815579924488,0.1407411935337474,0.11878810863047991,0.05873069352352896,,,,,,,,,0.057561489965221854
117780.0,0.20926577589541795,0.20866222886666108,0.206907206672425,0.2039536453847652,0.19978383412949413,0.19432113328903147,0.18746589480777057,0.17908795751268947,0.16890696589608636,0.15642989619957576,0.1406923178770152,0.11875131898987408,0.05872038834403495,,,,,,,,,0.05755165421546844
117840.0,0.20917210624524027,0.2085689977303653,0.20681524648608562,0.20386380991649425,0.1996969683311149,0.19423810354874405,0.18738759014339462,0.17901529312405953,0.1688409499995979,0.15637171062040467,0.14064350270402587,0.11871457304177416,0.05871010282615539,,,,,,,,,0.05754183787898481
117900.0,0.20907856473624872,0.20847589403860872,0.20672341172853057,0.20377409651843995,0.1996102199323897,0.1941551852172441,0.1873093895765246,0.1789427242062259,0.1687750195553133,0.15631359891830957,0.14059474789980964,0.11867787070547141,0.058699836919636525,,,,,,,,,0.05753204090544462
117960.0,0.20898515110613036,0.20838291753065313,0.20663170214357304,0.20368450494198076,0.1995235886951772,0.19407237806976144,0.18723129289859547,0.1788702505695781,0.16870917439538988,0.1562555609502341,0.14054605334968617,0.11864121190045729,0.05868959057438297,,,,,,,,,0.05752226324468114
118020.0,0.2088918650932688,0.20829006794645266,0.20654011747570686,0.20359503493915349,0.19943707438196404,0.193989681882117,0.18715329990158738,0.1787978720249977,0.1686434143524166,0.1561975965734865,0.1404974189392637,0.11860459654642308,0.05867936374045693,,,,,,,,,0.05751250484668646
118080.0,0.2087987064367424,0.2081973450266524,0.2064486574701023,0.2035056862626509,0.1993506767558639,0.1939070964307196,0.18707541037802353,0.17872558838385755,0.16857773925941327,0.15613970564573854,0.14044884455443774,0.11856802456325916,0.058669156368077666,,,,,,,,,0.057502765661611
118140.0,0.20870567487632263,0.2081047485125852,0.2063573218726058,0.20341645866581942,0.1992643955806141,0.1938246214925655,0.18699762412096937,0.17865339945801903,0.1685121489498294,0.15608188802502387,0.14040033008139072,0.11853149587105445,0.05865896840762102,,,,,,,,,0.057493045639762944
118200.0,0.20861277015247157,0.2080122781462701,0.206266110429736,0.20332735190265758,0.19917823062057483,0.19374225684523552,0.18691994092403008,0.17858130505983166,0.16844664325754263,0.15602414356973748,0.14035187540659064,0.11849501039009534,0.05864879980961887,,,,,,,,,0.057483344731607766
118260.0,0.20851999200633897,0.20791993367040992,0.20617502288868367,0.2032383657278133,0.19909218164072648,0.19366000226689434,0.18684236058134873,0.17850930500213047,0.16838122201685676,0.15596647213863443,0.14030348041679058,0.11845856804086584,0.05863865052475841,,,,,,,,,0.05747366288776744
118320.0,0.2084273401797606,0.20782771482838894,0.20608405899730747,0.2031494998965824,0.19900624840666797,0.19357785753628703,0.186764882887605,0.17843739909823564,0.16831588506250186,0.15590887359082842,0.14025514499902733,0.11842216874404651,0.05862852050388151,,,,,,,,,0.05746400005901986
118380.0,0.20833481441525709,0.2077356213642711,0.20599321850413307,0.20306075416490624,0.19892043068461443,0.1934958224327386,0.18668750763801403,0.17836558716194997,0.16825063222963102,0.1558513477857912,0.14020686904062085,0.11838581242051371,0.05861840969798437,,,,,,,,,0.057454356196298455
118440.0,0.20824241445602926,0.20764365302279744,0.20590250115835068,0.20297212828936959,0.19883472824139556,0.1934138967361514,0.18661023462832307,0.1782938690075579,0.16818546335382084,0.15579389458335074,0.14015865242917366,0.11834949899133966,0.05860831805821695,,,,,,,,,0.05744473125069159
118500.0,0.20815014004595828,0.2075518095493835,0.20581190670981303,0.20288362202719878,0.1987491408444537,0.19333208022700368,0.18653306365481181,0.17822224444982376,0.1681203782710689,0.15573651384369058,0.14011049505256937,0.11831322837779092,0.058598245535882054,,,,,,,,,0.05743512517344168
118560.0,0.20805799092960203,0.2074600906901188,0.20572143490903283,0.20279523513625944,0.19866366826184143,0.19325037268634773,0.18645599451428874,0.17815071330399057,0.1680553768177931,0.15567920542734892,0.14006239679897195,0.1182770005013288,0.05858819208243535,,,,,,,,,0.0574255379159452
118620.0,0.20796596685219398,0.2073684961917628,0.20563108550718134,0.20270696737505448,0.19857831026222011,0.19316877389580728,0.18637902700409087,0.17807927538577759,0.1679904588308303,0.15562196919521712,0.14001435755682545,0.11824081528360772,0.05857815764948425,,,,,,,,,0.05741596942975152
118680.0,0.20787406755964022,0.2072770258017437,0.20554085825608562,0.2026188185027225,0.19849306661485794,0.19308728363757707,0.18630216092208166,0.17800793051138047,0.16792562414743414,0.15556480500853867,0.1399663772148525,0.11820467264647533,0.058568142188787684,,,,,,,,,0.05740641966656275
118740.0,0.2077822927985177,0.20718567926815631,0.20545075290822687,0.20253078827903484,0.1984079370896276,0.1930059016944197,0.18622539606664945,0.177936678497468,0.1678608726052747,0.15550771272890845,0.13991845566205344,0.11816857251197187,0.05855814565225541,,,,,,,,,0.05739688857823294
118800.0,0.2076906423160718,0.20709445633975995,0.20536076921673796,0.20244287646439454,0.19832292145700486,0.19292462784966513,0.18614873223670514,0.17786551916118196,0.16779620404243747,0.15545069221827104,0.1398705927877057,0.1181325148023292,0.058548167991947286,,,,,,,,,0.05738737611676746
118860.0,0.20759911586021476,0.20700335676597528,0.20527090693540173,0.20235508281983408,0.19823801948806588,0.19284346188720758,0.18607216923168152,0.17779445232013522,0.1677316182974208,0.15539374333892023,0.13982278848136323,0.11809649943997048,0.05853820916007341,,,,,,,,,0.05737788223432304
118920.0,0.20750771317952293,0.20691238029688408,0.20518116581864876,0.20226740710701271,0.1981532309544866,0.19276240359150432,0.1859957068515307,0.17772347779240924,0.16766711520913558,0.15533686595349724,0.13977504263285537,0.11806052634750967,0.05852826910899264,,,,,,,,,0.057368406883206345
118980.0,0.20741643402323504,0.20682152668322537,0.20509154562155557,0.20217984908821518,0.19806855562853945,0.19268145274757434,0.1859193448967238,0.17765259539655456,0.16760269461690355,0.1552800599249906,0.13972735513228535,0.1180245954477507,0.05851834779121277,,,,,,,,,0.057358950015874086
119040.0,0.20732527814124954,0.20673079567639452,0.20500204609984174,0.2020924085263495,0.19798399328309194,0.19260060914099586,0.1858430831682473,0.17758180495158768,0.1675383563604563,0.15522332511673423,0.13967972587003083,0.117988706663687,0.05850844515938955,,,,,,,,,0.05734951158493212
119100.0,0.20723424528412362,0.20664018702844036,0.20491266700986888,0.202005085184945,0.1978995436916053,0.19251987255790493,0.18576692146760349,0.17751110627699024,0.16747410027993373,0.15516666139240673,0.139632154736742,0.11795285991850091,0.058498561166326304,,,,,,,,,0.05734009154313499
119160.0,0.20714333520306955,0.20654970049206353,0.2048234081086378,0.20191787882815035,0.19781520662813193,0.19243924278499355,0.18569085959680737,0.17744049919270788,0.1674099262158828,0.15511006861603033,0.13958464162334097,0.1179170551355631,0.058488695764973536,,,,,,,,,0.05733068984338553
119220.0,0.20705254764995412,0.20645933582061424,0.2047342691537869,0.2018307892207316,0.197730981867314,0.19235871960950784,0.18561489735838604,0.17736998351914787,0.16734583400925657,0.15505354665196966,0.1395371864210211,0.11788129223843212,0.05847884890842814,,,,,,,,,0.05732130643873413
119280.0,0.2069618823772954,0.20636909276809048,0.20464524990359015,0.2017438161280699,0.19764686918438132,0.19227830281924665,0.18553903455537604,0.1772995590771787,0.1672818235014124,0.15499709536493111,0.13948978902124626,0.11784557115085355,0.058469020549933,,,,,,,,,0.05731194128237822
119340.0,0.2068713391382617,0.2062789710891355,0.20455635011695475,0.20165695931616018,0.19756286835514938,0.1921979922025594,0.18546327099132312,0.17722922568812807,0.1672178945341116,0.15494071461996115,0.13944244931574937,0.11780989179675978,0.058459210642876264,,,,,,,,,0.0573025943276617
119400.0,0.20678091768666806,0.2061889705390362,0.20446756955341952,0.20157021855160864,0.1974789791560177,0.1921177875483445,0.18538760647027896,0.1771589831737813,0.16715404694951652,0.15488440428244565,0.13939516719653222,0.11777425410026897,0.05844941914079124,,,,,,,,,0.05729326552807467
119460.0,0.20669061777697573,0.2060990908737205,0.20437890797315264,0.2014835936016314,0.1973952013639678,0.1920376886460473,0.1853120407968013,0.17708883135638023,0.16709028059019151,0.15482816421810877,0.13934794255586466,0.11773865798568507,0.05843964599735549,,,,,,,,,0.05728395483725258
119520.0,0.20660043916428925,0.2060093318497562,0.20429036513694981,0.20139708423405178,0.19731153475656182,0.1919576952856596,0.1852365737759512,0.1770187700586217,0.16702659529910002,0.15477199429301192,0.13930077528628346,0.11770310337749675,0.05842989116639041,,,,,,,,,0.05727466220897584
119580.0,0.20651038160435495,0.20591969322434786,0.20420194080623177,0.20131069021729908,0.19722797911193998,0.1918778072577161,0.18516120521329177,0.17694879910365605,0.1669629909196039,0.15471589437355301,0.1392536652805917,0.11766759020037712,0.05842015460186066,,,,,,,,,0.05726538759716921
119640.0,0.20642044485355798,0.20583017475533566,0.20411363474304323,0.20122441132040633,0.19714453420881933,0.19179802435329432,0.1850859349148863,0.1768789183150861,0.16689946729546198,0.15465986432646478,0.13920661243185775,0.11763211837918296,0.058410436257873774,,,,,,,,,0.057256130955901416
119700.0,0.20633062866892116,0.20574077620119322,0.20402544671004985,0.20113824731300803,0.19706119982649173,0.19171834636401142,0.18501076268729796,0.17680912751696526,0.16683602427082928,0.15460390401881435,0.1391596166334147,0.11759668783895427,0.058400736088679545,,,,,,,,,0.057246892239384485
119760.0,0.20624093280810252,0.205651497321025,0.2039373764705374,0.20105219796533927,0.19697797574482198,0.19163877308202384,0.18493568833758636,0.17673942653379626,0.1667726616902549,0.15454801331800178,0.13911267777885922,0.11756129850491388,0.05839105404866941,,,,,,,,,0.0572376714019732
119820.0,0.2061513570293941,0.20556233787456538,0.20384942378840865,0.20096626304823284,0.19689486174424578,0.19155930430002485,0.18486071167330728,0.1766698151905296,0.16670937939868222,0.15449219209175913,0.1390657957620513,0.11752595030246656,0.05838139009237617,,,,,,,,,0.05722846839816477
119880.0,0.20606190109171835,0.20547329762217523,0.20376158842818232,0.20088044233311794,0.19681185760576872,0.19147993981124298,0.18478583250251068,0.17660029331256277,0.16664617724144662,0.15443644020814995,0.13901897047711279,0.11749064315719873,0.05837174417447342,,,,,,,,,0.057219283182598245
119940.0,0.20597256475462733,0.20538437632484122,0.20367387015499042,0.20079473559201802,0.19672896311096383,0.19140067940944053,0.1847110506337396,0.17653086072573795,0.16658305506427376,0.15438075753556746,0.1389722018184269,0.11745537699487792,0.058362116249774706,,,,,,,,,0.057210115710053695
120000.0,0.2058833477783008,0.20529557374417354,0.203586268734577,0.20070914259754874,0.19664617804196954,0.19132152288891172,0.18463636587602777,0.17646151725634143,0.1665200127132801,0.1543251439427345,0.13892548968063773,0.11742015174145175,0.05835250627323351,,,,,,,,,0.05720096593545218
120060.0,0.20579424992354364,0.20520688964240313,0.20349878393329568,0.20062366312291638,0.19656350218148885,0.19124247004448136,0.18456177803889867,0.1763922627311015,0.16645705003497027,0.15426959929870107,0.13887883395864922,0.11738496732304814,0.058342914199942406,,,,,,,,,0.057191833813854884
120120.0,0.2057052709517842,0.20511832378238068,0.20341141551810804,0.20053829694191602,0.19648093531278663,0.19116352067150227,0.18448728693236435,0.17632309697718823,0.16639416687623598,0.154214123472845,0.13883223454762425,0.11734982366597406,0.05833333998513257,,,,,,,,,0.057182719300462675
120180.0,0.20561641062507216,0.20502987592757432,0.2033241632565815,0.2004530438289298,0.19639847721968873,0.19108467456585446,0.184412892366923,0.1762540198222106,0.16633136308435592,0.15415871633486958,0.13878569134298369,0.11731472069671559,0.058323783584173616,,,,,,,,,0.057173622350615835
120240.0,0.20552766870607667,0.20494154584206764,0.20323702691688772,0.20036790355892461,0.196316127686579,0.19100593152394374,0.18433859415355758,0.17618503109421624,0.16626863850699314,0.15410337775480346,0.13873920424040592,0.11727965834193693,0.05831424495257261,,,,,,,,,0.05716454291979318
120300.0,0.2054390449580839,0.20485333329055766,0.2031500062677998,0.20028287590745014,0.19623388649839893,0.1909272913426992,0.18426439210373538,0.1761161306216897,0.1662059929921949,0.15404810760299928,0.13869277313582637,0.11724463652848002,0.058304724045973894,,,,,,,,,0.057155480963611796
120360.0,0.2053505391449967,0.204765238038353,0.20306310107869188,0.20019796065063816,0.19615175344064473,0.19084875381957214,0.18419028602940565,0.17604731823355096,0.16614342638839086,0.15399290575013289,0.13864639792543573,0.1172096551833639,0.058295220820158394,,,,,,,,,0.05714643643782641
120420.0,0.20526215103133036,0.20467725985137214,0.20297631111953582,0.20011315756519937,0.19606972829936622,0.19077031875253386,0.18411627574299744,0.17597859375915437,0.16608093854439243,0.15393777206720186,0.13860007850568024,0.11717471423378428,0.058285735231043447,,,,,,,,,0.05713740929832914
120480.0,0.20517388038221235,0.2045893984961408,0.2028896361609004,0.20002846642842234,0.19598781086116518,0.19069198594007516,0.18404236105741945,0.17590995702828707,0.1660185293093908,0.15388270642552498,0.1385538147732604,0.11713981360711313,0.058276267234681794,,,,,,,,,0.057128399501148536
120540.0,0.20508572696338054,0.20450165373979143,0.2028030759739485,0.19994388701817137,0.19590600091319327,0.19061375518120333,0.18396854178605812,0.17584140787116795,0.165956198532957,0.1538277086967413,0.13850760662513018,0.11710495323089812,0.05826681678726166,,,,,,,,,0.05711940700244962
120600.0,0.20499769054117906,0.20441402535005962,0.2027166303304362,0.19985941911288485,0.19582429824315042,0.1905356262754419,0.18389481774277577,0.17577294611844582,0.16589394606503946,0.15377277875280865,0.13846145395849654,0.11707013303286154,0.05825738384510587,,,,,,,,,0.05711043175853306
120660.0,0.20490977088255907,0.2043265130952835,0.20263029900270974,0.19977506249157367,0.19574270263928326,0.1904575990228278,0.183821188741909,0.1757045716011985,0.16583177175596364,0.15371791646600344,0.13841535667081817,0.1170353529409007,0.05824796836467132,,,,,,,,,0.05710147372583453
120720.0,0.2048219677550761,0.20423911674440084,0.2025440817637052,0.19969081693381885,0.19566121389038293,0.19037967322391042,0.18374765459826772,0.17563628415093144,0.16576967545643065,0.15366312170891874,0.1383693146598053,0.11700061288308647,0.0582385703025489,,,,,,,,,0.05709253286092473
120780.0,0.20473428092688684,0.2041518360669481,0.20245797838694482,0.19960668221977027,0.19557983178578411,0.19030184867974997,0.18367421512713378,0.17556808359957632,0.16570765701751586,0.1536083943544643,0.13832332782341833,0.11696591278766363,0.058229189615462654,,,,,,,,,0.057083609120508486
120840.0,0.20464671016674832,0.20406467083305777,0.20237198864653672,0.19952265813014458,0.19549855611536282,0.19022412519191598,0.18360087014425922,0.1754999697794894,0.16564571629066838,0.153553734275865,0.1382773960598679,0.11693125258304947,0.058219826260269406,,,,,,,,,0.05707470246142438
120900.0,0.20455925524401625,0.20397762081345697,0.20228611231717267,0.19943874444622356,0.19541738666953493,0.19014650256248516,0.1835276194658643,0.17543194252345107,0.16558385312770918,0.15349914134665982,0.13823151926761323,0.11689663219783385,0.05821048019395831,,,,,,,,,0.05706581284064432
120960.0,0.20447191592864278,0.2038906857794656,0.20220034917412544,0.19935494094985207,0.19533632323925398,0.19006898059404045,0.18345446290863712,0.1753640016646638,0.16552206738083045,0.15344461544070126,0.1381856973453622,0.11686205156077888,0.05820115137365019,,,,,,,,,0.05705694021527282
121020.0,0.20438469199117404,0.20380386550299442,0.20211469899324766,0.19927124742343733,0.1952553656160106,0.1899915590896694,0.1833814002897313,0.17529614703675067,0.16546035890259428,0.15339015643215415,0.1381399301920697,0.11682751060081766,0.05819183975659749,,,,,,,,,0.057048084542547006
121080.0,0.20429758320274982,0.20371715975654253,0.20202916155097028,0.19918766364994533,0.19517451359182958,0.18991423785296205,0.18330843142676514,0.1752283784737553,0.16539872754593155,0.15333576419549458,0.13809421770693775,0.1167930092470544,0.05818254530018327,,,,,,,,,0.05703924577983558
121140.0,0.20421058933509995,0.20363056831319634,0.20194373662430043,0.19910418941290095,0.1950937669592692,0.18983701668800967,0.1832355561378196,0.17516069581013863,0.16533717316414054,0.1532814386055094,0.13804855978941402,0.11675854742876351,0.05817326796192117,,,,,,,,,0.05703042388463876
121200.0,0.2041237101605435,0.2035440909466283,0.20185842399081924,0.19902082449638508,0.1950131255114187,0.18975989539940394,0.18316277424143743,0.17509309888077998,0.16527569561088645,0.153227179537295,0.1380029563391919,0.11672412507538929,0.05816400769945461,,,,,,,,,0.057021618814587526
121260.0,0.20403694545198717,0.203457727431093,0.2017732234286809,0.19893756868503323,0.1949325890418975,0.18968287379223397,0.18309008555662107,0.17502558752097333,0.1652142947401997,0.15317298686625597,0.13795740725620892,0.1166897421165455,0.05815476447055655,,,,,,,,,0.057012830527443305
121320.0,0.20395029498292241,0.2033714775414277,0.20168813471660996,0.19885442176403356,0.19485215734485314,0.1896059516720858,0.1830174899028324,0.17495816156642796,0.16515297040647492,0.15311886046810508,0.13791191244064677,0.1166553984820147,0.058145538233128985,,,,,,,,,0.05700405898109753
121380.0,0.2038637585274244,0.2032853410530484,0.20160315763390008,0.19877138351912593,0.19477183021495914,0.18952912884504075,0.1829449870999897,0.17489082085326613,0.16509172246447013,0.15306480021886143,0.13786647179292977,0.11662109410174772,0.05813632894520227,,,,,,,,,0.05699530413357094
121440.0,0.20377733586014973,0.20319931774194983,0.20151829196041204,0.19868845373659896,0.1946916074474141,0.18945240511767336,0.18287257696846773,0.1748235652180223,0.1650305507693053,0.15301080599485029,0.13782108521372505,0.116586828905863,0.05812713656493517,,,,,,,,,0.056986565943013566
121500.0,0.2036910267563353,0.20311340738470252,0.2014335374765725,0.1986056322032895,0.19461148883793986,0.1893757802970503,0.1828002593290953,0.17475639449764144,0.1649694551764615,0.1529568776727014,0.13777575260394098,0.11655260282464677,0.0581179610506137,,,,,,,,,0.056977844367703666
121560.0,0.20360483099179583,0.20302760975845174,0.20134889396337116,0.19852291870658015,0.19453147418278027,0.18929925419072888,0.18272803400315454,0.1746893085294784,0.16490843554177947,0.15290301512934895,0.1377304738647267,0.11651841578855161,0.058108802360651135,,,,,,,,,0.05696913936604766
121620.0,0.20351874834292208,0.20294192464091443,0.20126436120236016,0.19844031303439782,0.1944515632786981,0.18922282660675546,0.18265590081237915,0.17462230715129606,0.16484749172145888,0.15284921824202954,0.13768524889747208,0.11648426772819681,0.05809966045358769,,,,,,,,,0.05696045089657982
121680.0,0.20343277858667913,0.20285635181037914,0.2011799389756517,0.19835781497521188,0.1943717559229753,0.1891464973536634,0.18258385957895296,0.17455539020126384,0.16478662357205687,0.1527954868882826,0.13764007760380584,0.1164501585743673,0.05809053528808956,,,,,,,,,0.056951778917961306
