time_s,C_r0.0_cm_kg_kg,C_r0.1_cm_kg_kg,C_r0.2_cm_kg_kg,C_r0.3_cm_kg_kg,C_r0.4_cm_kg_kg,C_r0.5_cm_kg_kg,C_r0.6_cm_kg_kg,C_r0.7_cm_kg_kg,C_r0.8_cm_kg_kg,C_r0.9_cm_kg_kg,C_r1.0_cm_kg_kg,C_r1.1_cm_kg_kg,C_r1.2_cm_kg_kg,C_r1.3_cm_kg_kg,C_r1.4_cm_kg_kg,C_r1.5_cm_kg_kg,C_r1.6_cm_kg_kg,C_r1.7_cm_kg_kg,C_r1.8_cm_kg_kg,C_r1.9_cm_kg_kg,C_r2.0_cm_kg_kg
239.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999527,2.549999999998543,2.549999999961218,2.5499999991107933,2.5499999826531234,2.549999715890489,2.549996149939439,2.54995751139764,2.549624577753331,2.547389855918094,2.5359444743165858,2.4919687074540176,2.3660281023558865,2.0954405748622467
240.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999483,2.5499999999984366,2.5499999999586893,2.54999999905984,2.5499999817924404,2.5499997039050672,2.5499960149567955,2.5499563088768555,2.549616318952225,2.5473474072162072,2.535786493594374,2.491557215270246,2.365302434466795,2.094609657093244
241.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999944,2.549999999998322,2.549999999956011,2.5499999990062827,2.549999980894426,2.5499996914895053,2.5499958761002954,2.5499550800500614,2.5496079319924094,2.5473045439064825,2.535627750463824,2.4911453297410384,2.3645779001685545,2.09378071126763
242.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999394,2.549999999998201,2.549999999953176,2.5499999989500046,2.5499999799577044,2.5499996786312473,2.5499957332854892,2.5499538245305238,2.5495994158552566,2.5472612653404285,2.5354682485315214,2.4907330577842046,2.3638544963710695,2.0929537989833316
243.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999934,2.549999999998071,2.5499999999501752,2.5499999988908857,2.5499999789808596,2.549999665317463,2.5499955864267596,2.549952541929322,2.549590769526022,2.5472175708917715,2.535307991405496,2.490320406239181,2.3631322199775147,2.0921289078760097
244.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999288,2.549999999997933,2.549999999947,2.5499999988288002,2.549999977962435,2.5499996515350443,2.549995435437318,2.5499512318553834,2.5495819919939287,2.547173459956273,2.5351469826947834,2.489907381867913,2.362411067889267,2.091306025703519
245.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999234,2.5499999999977856,2.5499999999436422,2.5499999987636186,2.5499999769009296,2.5499996372706044,2.549995280229205,2.549949893915515,2.549573082252256,2.5471289319515473,2.534985226009004,2.489493991355724,2.3616910370063002,2.0904851403442786
246.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999917,2.5499999999976284,2.5499999999400917,2.5499999986952053,2.5499999757947984,2.5499996225104704,2.549995120713283,2.5499485277144385,2.5495640392984136,2.5470839863168786,2.534822724957949,2.4890802413121813,2.3609721242275707,2.0896662397956556
247.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999911,2.5499999999974614,2.549999999936339,2.5499999986234205,2.5499999746424535,2.5499996072406823,2.5499949567992353,2.5499471328548218,2.5495548621340287,2.5470386225130346,2.5346594831511786,2.48866613827195,2.3602543264513907,2.088849312172387
248.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999905,2.5499999999972838,2.549999999932374,2.5499999985481203,2.54999997344226,2.549999591446989,2.5499947883955665,2.549945708937313,2.5495455497650203,2.5469928400220843,2.5344955041976265,2.488251688695642,2.359537640575787,2.088034345705022
249.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998977,2.5499999999970946,2.5499999999281857,2.549999998469154,2.5499999721925373,2.5499995751148443,2.549994615409597,2.5499442555605785,2.54953610120168,2.546946638347209,2.534330791705215,2.4878368989706527,2.358822063498857,2.0872213287383876
250.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998897,2.549999999996893,2.5499999999237626,2.549999998386366,2.5499999708915566,2.5499995582294046,2.5499944377474586,2.549942772321331,2.5495265154587434,2.5469000170125193,2.5341653492804834,2.487421775411995,2.3581075921191035,2.0864102497300783
251.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998817,2.549999999996679,2.549999999919094,2.5499999982995964,2.5499999695375415,2.5499995407755236,2.5499942553141004,2.549941258814369,2.549516791555466,2.5468529755628637,2.5339991805282183,2.487006324263118,2.357394223335766,2.085601097248975
252.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999872,2.549999999996451,2.5499999999141663,2.5499999982086763,2.549999968128666,2.549999522737749,2.54999406801328,2.549939714632608,2.5495069285156946,2.546805513563644,2.5338322890510985,2.486590551696725,2.356681954049141,2.084793859973782
253.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999862,2.549999999996209,2.549999999908968,2.5499999981134343,2.5499999666630533,2.549999504100323,2.549993875747564,2.5499381393671166,2.5494969253679383,2.546757630600627,2.5336646784493473,2.486174463815576,2.355970781160889,2.0839885266915865
254.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999999,2.5499999999998515,2.5499999999959524,2.5499999999034855,2.549999998013691,2.5499999651387744,2.549999484847172,2.5499936784183266,2.549936532607151,2.549486781145436,2.546709326279755,2.533496352320391,2.485758066653287,2.3552607015743336,2.0831850862964494
255.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999998,2.549999999999841,2.5499999999956797,2.5499999998977043,2.5499999979092616,2.5499999635538497,2.5499994649619095,2.549993475925752,2.5499348939401902,2.5494764948862265,2.546660600226959,2.5333273142585315,2.4853413661751205,2.3545517121947563,2.0823835277880067
256.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999997,2.549999999999829,2.54999999999539,2.5499999998916105,2.549999997799955,2.549999961906246,2.5499994444278284,2.5499932681688264,2.549933222951971,2.5494660656332098,2.5466114520879666,2.5331575678546194,2.4849243682787647,2.3538438099296712,2.081583840270102
257.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999963,2.5499999999998164,2.549999999995083,2.54999999988519,2.549999997685572,2.5499999601938734,2.5499994232278995,2.549993055045343,2.5499315192265226,2.549455492434215,2.546561881528117,2.5329871166957423,2.4845070787951076,2.3531369916891025,2.0807860129494387
258.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999954,2.5499999999998026,2.549999999994757,2.5499999998784255,2.5499999975659096,2.5499999584145896,2.5499994013447695,2.5499928364518993,2.549929782346203,2.549444774342061,2.5465118882321685,2.5328159643649175,2.4840895034890007,2.352431254385845,2.0799900351342453
259.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999945,2.549999999999788,2.5499999999944114,2.549999999871302,2.5499999974407555,2.549999956566193,2.549999378760753,2.549992612283896,2.549928011891732,2.5494339104146184,2.5464614719041117,2.532644114440794,2.4836716480600156,2.35172659493572,2.07919589623298
260.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999936,2.5499999999997724,2.549999999994045,2.5499999998638017,2.54999999730989,2.5499999546464256,2.549999355457835,2.549992382435539,2.5499262074422293,2.549422899714867,2.5464106322669777,2.5324715704973597,2.4832535181431936,2.3510230102578227,2.078403585753035
261.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999927,2.549999999999756,2.549999999993656,2.549999999855907,2.5499999971730873,2.549999952652971,2.549999331417662,2.549992146799835,2.54992436857525,2.5494117413109554,2.5463593690626523,2.5322983361036613,2.482835119309785,2.350320497274762,2.077613093299476
262.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999992,2.5499999999997387,2.5499999999932443,2.5499999998476,2.549999997030114,2.5499999505834525,2.549999306621543,2.5499919052685964,2.549922494866816,2.549400434276257,2.5463076820516823,2.5321244148235253,2.482416457067981,2.3496190529128915,2.0768244085737932
263.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999991,2.54999999999972,2.5499999999928082,2.549999999838861,2.5499999968807296,2.5499999484354334,2.549999281050443,2.5499916577324395,2.5499205858914573,2.5493889776894245,2.5462555710130914,2.5319498102152913,2.4819975368636387,2.3489186741025305,2.076037521372678
264.0,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.5499999999996996,2.5499999999923464,2.5499999998296707,2.549999996724684,2.5499999462064142,2.549999254684984,2.549991404080783,2.549918641222243,2.549377370634444,2.5462030357441883,2.53177452583155,2.4815783640809967,2.348219357778188,2.0752524215868124
265.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999989,2.5499999999996783,2.549999999991857,2.5499999998200087,2.5499999965617195,2.549999943893832,2.5499992275054355,2.549991144201852,2.5499166604308203,2.5493656122006847,2.5461500760603775,2.531598565218888,2.4811589440433846,2.3475211008787635,2.0744690991996837
266.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999883,2.549999999999655,2.54999999999134,2.549999999809853,2.549999996391571,2.5499999414950603,2.549999199491717,2.549990877982677,2.5499146430874484,2.549353701482953,2.5460966917949754,2.5314219319176425,2.480739282013921,2.346823900347756,2.0736875442864133
267.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999874,2.549999999999631,2.5499999999907925,2.5499999997991805,2.5499999962139643,2.5499999390074075,2.549999170623391,2.5499906053090937,2.5499125887610328,2.549341637581538,2.546042882799016,2.5312446294616584,2.4803193831962083,2.346127753133457,2.0729077470126067
268.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999865,2.5499999999996046,2.5499999999902134,2.549999999787969,2.549999996028616,2.549999936428116,2.549999140879662,2.5499903260657475,2.5499104970191655,2.5493294196022602,2.5459886489410706,2.5310666613780555,2.479899252735017,2.345432656189141,2.072129697633218
269.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999856,2.5499999999995775,2.549999999989601,2.549999999776194,2.549999995835235,2.5499999337543597,2.549999110239372,2.549990040136091,2.5499083674281557,2.549317046656518,2.545933990107053,2.5308880311869992,2.479478895716962,2.344738606473249,2.0713533864914346
270.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999847,2.5499999999995477,2.5499999999889544,2.54999999976383,2.5499999956335193,2.5499999309832444,2.5499990786809983,2.549989747402387,2.549906199553069,2.549304517861332,2.5458789062000386,2.530708742401482,2.4790583171711718,2.3440456009495634,2.0705788040175794
271.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999984,2.5499999999995167,2.5499999999882705,2.549999999750852,2.5499999954231596,2.5499999281118053,2.5499990461826507,2.5499894477457117,2.5499039929577614,2.549291832339387,2.545823397140075,2.5305287985271048,2.4786375220699526,2.3433536365873806,2.06980594072803
272.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999983,2.549999999999484,2.5499999999875484,2.5499999997372322,2.5499999952038346,2.5499999251370076,2.549999012722066,2.5499891410459528,2.5499017472049146,2.5492789892190766,2.545767462863998,2.5303482030618722,2.4782165153294393,2.3426627103616773,2.0690347872241506
273.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999982,2.5499999999994483,2.5499999999867855,2.549999999722943,2.5499999949752157,2.5499999220557434,2.5499989782766077,2.5499888271818154,2.5498994618560737,2.549265987634542,2.5457111033252446,2.530166959495986,2.4777953018102457,2.3419728192532663,2.0682653341912474
274.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999981,2.549999999999411,2.54999999998598,2.5499999997079543,2.549999994736962,2.549999918864833,2.549998942823261,2.5499885060308216,2.54989713647168,2.54925282672571,2.5456543184936704,2.5299850713116507,2.4773738863181,2.341283960248954,2.0674975723975333
275.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999803,2.549999999999371,2.54999999998513,2.549999999692237,2.549999994488724,2.5499999155610205,2.5499989063386312,2.5499881774693143,2.549894770611109,2.549239505638335,2.545597108355363,2.529802541982879,2.4769522736044802,2.3405961303416856,2.0667314926931115
276.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999785,2.5499999999993292,2.5499999999842324,2.54999999967576,2.5499999942301392,2.549999912140974,2.54999886879894,2.549987841372457,2.5498923638327033,2.549226023524028,2.5455394729124614,2.5296193749753115,2.4765304683672382,2.3399093265306923,2.065967086008978
277.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999976,2.549999999999284,2.549999999983286,2.54999999965849,2.5499999939608378,2.549999908601287,2.549998830180022,2.5499874976142394,2.549889915693811,2.5492123795403003,2.545481412182972,2.5294355737460306,2.4761084752512144,2.3392235458216257,2.065204343356032
278.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999973,2.5499999999992364,2.5499999999822878,2.5499999996403937,2.5499999936804345,2.5499999049384723,2.549998790457323,2.549987146067479,2.549887425750819,2.5491985728505915,2.545422926200586,2.5292511417433907,2.475686298848853,2.3385387852266923,2.064443255824106
279.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999705,2.549999999999186,2.5499999999812353,2.549999999621436,2.5499999933885373,2.549999901148966,2.549998749605896,2.5499867866038226,2.5498848935591885,2.5491846026243046,2.5453640150144987,2.5290660824068465,2.4752639437007997,2.3378550417647848,2.063683814581012
280.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999968,2.549999999999132,2.549999999980126,2.549999999601581,2.5499999930847395,2.5499998972291205,2.5499987076003987,2.5499864190937522,2.54988231867349,2.5491704680368366,2.54530467868923,2.5288803991667885,2.474841414296503,2.3371723124615995,2.0629260108715974
281.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999965,2.5499999999990752,2.549999999978956,2.549999999580791,2.5499999927686234,2.549999893175209,2.5499986644150914,2.5499860434065855,2.5498797006474394,2.549156168269608,2.5452449173044425,2.5286940954443864,2.4744187150747994,2.3364905943497623,2.06216983601682
282.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999625,2.549999999999015,2.5499999999777243,2.5499999995590277,2.54999999243976,2.549999888983421,2.5499986200238327,2.5499856594104813,2.5498770390339325,2.5491417025100924,2.545184730954764,2.5285071746514323,2.4739958504244988,2.335809884468938,2.0614152814128333
283.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999959,2.549999999998951,2.5499999999764276,2.5499999995362503,2.549999992097706,2.5499998846498615,2.5499985744000773,2.549985266972441,2.549874333385078,2.5491270699518447,2.5451241197496106,2.528319640190192,2.4735728246849575,2.3351301798659447,2.060662338530089
284.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999554,2.549999999998883,2.5499999999750615,2.5499999995124174,2.5499999917420073,2.5499998801705503,2.549998527516874,2.5499848659583155,2.5498715832522363,2.549112269794527,2.5450630838130075,2.5281314954532643,2.47314964214665,2.3344514775948575,2.059910998912448
285.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999952,2.5499999999988114,2.5499999999736236,2.5499999994874853,2.549999991372196,2.5499998755414195,2.549998479346863,2.549984456232804,2.5498687881860502,2.5490973012439317,2.545001623283412,2.527942743823437,2.4727263070517256,2.3337737747171117,2.0591612541763116
286.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999483,2.549999999998735,2.54999999997211,2.54999999946141,2.549999990987791,2.549999870758315,2.5499984298622707,2.5499840376594625,2.549865947736481,2.5490821635120082,2.544939738313541,2.5277533886735517,2.4723028235945708,2.333097068301602,2.058413096009758
287.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999448,2.549999999998655,2.5499999999705176,2.5499999994341453,2.5499999905882977,2.549999865816992,2.549998379034911,2.549983610100707,2.5498630614528435,2.5490668558168856,2.544877429070194,2.5275634333663772,2.4718791959223534,2.332421355424774,2.0576665161716994
288.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999403,2.54999999999857,2.5499999999688434,2.5499999994056437,2.549999990173208,2.5499998607131156,2.549998326836179,2.549983173417814,2.5498601288838385,2.5490513773828942,2.5448146957340807,2.5273728812544825,2.4714554281355663,2.3317466331707175,2.056921506491044
289.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999936,2.5499999999984793,2.5499999999670813,2.549999999375856,2.5499999897419996,2.54999985544226,2.549998273237051,2.5499827274709315,2.5498571495775897,2.5490357274405837,2.544751538499649,2.5271817356801103,2.471031524288564,2.3310728986312523,2.0561780588658785
290.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999314,2.549999999998384,2.5499999999652294,2.5499999993447298,2.5499999892941356,2.549999849999905,2.5499982182080814,2.549982272119077,2.549854123081674,2.5490199052267464,2.5446879575749106,2.526989999975066,2.4706074883900913,2.3304001489060107,2.0554361652626545
291.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999927,2.549999999998283,2.5499999999632834,2.549999999312213,2.5499999888290645,2.5499998443814365,2.5499981617193983,2.5499818072201474,2.5498510489431596,2.549003909984433,2.544623953181273,2.526797677460599,2.470183324403807,2.3297283811025196,2.054695817715393
292.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999922,2.5499999999981764,2.549999999961238,2.549999999278252,2.5499999883462197,2.549999838582146,2.5499981037407045,2.5499813326309195,2.5498479267086354,2.548987740962972,2.54455952555337,2.5266047714472974,2.4697590362488007,2.3290575923362757,2.0539570083248972
293.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999168,2.5499999999980636,2.5499999999590894,2.549999999242789,2.5499999878450197,2.5499998325972264,2.5499980442412706,2.549980848207058,2.5498447559242474,2.548971397417983,2.544494674938891,2.52641128523498,2.4693346278001047,2.328387779730819,2.05321972925798
294.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999114,2.549999999997944,2.5499999999568326,2.549999999205766,2.549999987324867,2.5499998264217743,2.5499979831899378,2.549980353803118,2.549841536135731,2.548954878611394,2.544429401598414,2.526217222112595,2.468910102889198,2.3277189404178023,2.052483972746698
295.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999057,2.5499999999978185,2.549999999954463,2.549999999167123,2.5499999867851484,2.549999820050785,2.5499979205551107,2.5499798492725536,2.5498382668884436,2.5489381838114564,2.5443637058052424,2.526022585358124,2.4684854653045054,2.327051071537059,2.0517497310876034
296.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998995,2.5499999999976852,2.549999999951975,2.549999999126798,2.549999986225234,2.549999813479154,2.549997856304758,2.5499793344677206,2.5498349477273994,2.548921312292755,2.5442975878452336,2.5258273782384855,2.4680607187918904,2.3263841702366674,2.0510169966409983
297.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998932,2.5499999999975445,2.549999999949364,2.549999999084726,2.5499999856444777,2.549999806701675,2.5499977904064086,2.5499788092398816,2.5498315781973,2.548904263336225,2.5442310480166395,2.525631604009447,2.467635867055142,2.325718233673012,2.0502857618302097
298.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999886,2.5499999999973957,2.549999999946624,2.5499999990408413,2.549999985042217,2.5499997997130377,2.5499977228271513,2.549978273439213,2.5498281578425694,2.548887036229157,2.5441640866299418,2.5254352659155366,2.467210913756457,2.325053259010839,2.049556019140865
299.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998795,2.5499999999972394,2.5499999999437497,2.549999998995075,2.549999984417771,2.549999792507828,2.549997653533632,2.5499777269148116,2.5498246862073843,2.5488696302652114,2.5440967040076874,2.525238367189959,2.4667858625169137,2.324389243423316,2.048827761120185
300.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999872,2.549999999997074,2.5499999999407352,2.5499999989473565,2.5499999837704417,2.549999785080525,2.549997582492047,2.5499771695146984,2.5498211628357064,2.548852044744427,2.544028900484331,2.5250409110545204,2.4663607169169435,2.3237261840920826,2.048100980376287
301.0,2.55,2.55,2.55,2.55,2.55,2.549999999999999,2.549999999999863,2.5499999999969,2.549999999937574,2.5499999988976128,2.5499999830995144,2.5499997774255014,2.549997509668149,2.5499766010858234,2.5498175872713165,2.548834278973229,2.5439606764060745,2.524842900719543,2.465935480496794,2.323064078208097,2.047375683676836
302.0,2.55,2.55,2.55,2.55,2.55,2.549999999999998,2.549999999999854,2.5499999999967162,2.5499999999342604,2.5499999988457684,2.5499999824042536,2.5499997695370213,2.5499974350272394,2.5499760214740763,2.549813959057845,2.5488163322644355,2.543892032130705,2.5246443393838014,2.4655101567569875,2.32240292297402,2.0466518501490607
303.0,2.55,2.55,2.55,2.55,2.55,2.549999999999997,2.5499999999998444,2.5499999999965226,2.5499999999307867,2.549999998791746,2.549999981683907,2.5499997614092376,2.549997358534167,2.549975430524289,2.5498102777388034,2.5487982039372645,2.54382296802744,2.524445230234445,2.465084749158777,2.32174271560176,2.045929472570216
304.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999963,2.549999999999834,2.5499999999963183,2.549999999927147,2.5499999987354647,2.549999980937704,2.5499997530361926,2.5499972801533275,2.5499748280802415,2.549806542857616,2.5487798933173402,2.5437534844767713,2.5242455764469356,2.464659261124593,2.321083453311707,2.045208543776099
305.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999954,2.5499999999998235,2.5499999999961025,2.549999999923333,2.549999998676843,2.549999980164854,2.549999744411818,2.5499971998486606,2.549974213984671,2.5498027539576507,2.548761399736696,2.543683581870306,2.5240453811849806,2.4642336960384914,2.320425133332784,2.0444890566603786
306.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999945,2.5499999999998124,2.549999999995876,2.5499999999193395,2.549999998615795,2.5499999793645443,2.5499997355299295,2.549997117583647,2.549973588079278,2.549798910582252,2.548742722533779,2.543613260610617,2.523844647600474,2.463808057246586,2.3197677529024885,2.0437710041739443
307.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999936,2.549999999999801,2.549999999995637,2.5499999999151575,2.549999998552233,2.549999978535946,2.549999726384228,2.5499970333213087,2.5499729502047286,2.549795012274768,2.548723861053454,2.5435425211110863,2.523643378833437,2.4633823480574857,2.319111309266935,2.043054379324256
308.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999927,2.549999999999788,2.5499999999953853,2.5499999999107783,2.5499999984860664,2.5499999776782074,2.5499997169682995,2.5499969470242068,2.5499723002006682,2.549791058578585,2.5487048146470053,2.543471363795754,2.523441578011963,2.46295657174272,2.3184557996808968,2.0423391751747113
309.0,2.55,2.55,2.55,2.55,2.55,2.549999999999992,2.5499999999997742,2.54999999999512,2.5499999999061953,2.5499999984172024,2.549999976790457,2.5499997072756093,2.5499968586544384,2.5499716379057222,2.5497870490371555,2.548685582672135,2.5433997890991686,2.5232392482521653,2.4625307315371616,2.317801221407839,2.0416253848440125
310.0,2.55,2.55,2.55,2.55,2.55,2.549999999999991,2.54999999999976,2.5499999999948417,2.5499999999013987,2.5499999983455437,2.549999975871802,2.5499996972995063,2.549996768173636,2.549970963157507,2.5497829831940293,2.5486661644929667,2.543327797466236,2.5230363926581276,2.462104830639444,2.317147571719958,2.0409130015055545
311.0,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.549999999999745,2.549999999994548,2.549999999896381,2.549999998270992,2.5499999749213282,2.5499996870332184,2.549996675542964,2.549970275792635,2.549778860592883,2.548646559480045,2.5432553893520726,2.522833014321856,2.461678872212372,2.316494847898212,2.040202018386811
312.0,2.55,2.55,2.55,2.55,2.55,2.549999999999989,2.549999999999729,2.5499999999942395,2.5499999998911314,2.549999998193446,2.549999973938099,2.549999676469851,2.5499965807231204,2.549969575646722,2.5497746807775497,2.5486267670103313,2.543182565221856,2.522629116323236,2.4612528593833307,2.3158430472323532,2.0394924287687393
313.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999883,2.5499999999997125,2.549999999993915,2.5499999998856415,2.5499999981127996,2.5499999729211558,2.549999665602387,2.549996483674332,2.549968862554395,2.549770443292049,2.548606786467207,2.543109325550681,2.5224247017299897,2.4608267952446847,2.315192167020955,2.0387842259851836
314.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999874,2.5499999999996943,2.549999999993574,2.5499999998799012,2.549999998028945,2.549999971869518,2.5499996544236847,2.5499963843563536,2.549968136349299,2.549766147680614,2.5485866172404643,2.5430356708234134,2.522219773597635,2.4604006828541785,2.31454220457144,2.0380774034222973
315.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999865,2.549999999999675,2.549999999993215,2.5499999998739007,2.5499999979417707,2.5499999707821805,2.5499996429264775,2.5499962827284683,2.5499673968641057,2.5497617934877237,2.5485662587263094,2.5429616015345484,2.5220143349694517,2.459974525235326,2.3138931572001065,2.0373719545179667
316.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999856,2.549999999999655,2.549999999992838,2.549999999867629,2.5499999978511627,2.549999969658116,2.549999631103371,2.549996178749484,2.549966643930518,2.5497573802581304,2.5485457103273528,2.542887118188064,2.521808388876443,2.4595483253777983,2.313245022232147,2.036667872761241
317.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999847,2.5499999999996343,2.5499999999924414,2.549999999861075,2.5499999977570025,2.5499999684962735,2.5499996189468415,2.549996072377732,2.5499658773792824,2.5497529075368863,2.5485249714526077,2.5428122212972855,2.521601938337308,2.4591220862378083,2.3125977970016747,2.0359651516917827
318.0,2.55,2.55,2.55,2.55,2.55,2.549999999999984,2.5499999999996117,2.549999999992025,2.5499999998542275,2.5499999976591687,2.5499999672955767,2.549999606449238,2.5499959635710674,2.5499650970401904,2.5497483748693743,2.5485040415174836,2.5427369113847402,2.5213949863584055,2.4586958107384858,2.311951478851738,2.0352637848993083
319.0,2.55,2.55,2.55,2.55,2.55,2.549999999999983,2.5499999999995877,2.549999999991587,2.549999999847076,2.549999997557537,2.5499999660549246,2.5499995936027777,2.549995852286865,2.549964302742093,2.549743781801334,2.5484829199437797,2.542661188982022,2.5211875359337315,2.4582695017702543,2.311306065134343,2.034563766023054
320.0,2.55,2.55,2.55,2.55,2.55,2.549999999999982,2.5499999999995633,2.549999999991128,2.5499999998396072,2.5499999974519785,2.549999964773192,2.549999580399544,2.5499957384820218,2.549963494312903,2.5497391278788917,2.5484616061596785,2.542585054629652,2.5209795900448917,2.4578431621911974,2.310661553210465,2.0338650887512366
321.0,2.55,2.55,2.55,2.55,2.55,2.549999999999981,2.549999999999537,2.549999999990645,2.549999999831809,2.5499999973423613,2.5499999634492285,2.5499995668314894,2.5499956221129514,2.5499626715796073,2.5497344126485855,2.5484400995997376,2.542508508876942,2.5207711516610742,2.457416794827424,2.3100179404500674,2.033167746820526
322.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999803,2.549999999999509,2.549999999990139,2.549999999823668,2.5499999972285496,2.5499999620818565,2.549999552890429,2.5499955031355865,2.5499618343682715,2.5497296356573944,2.5484183997048815,2.542431552281861,2.5205622237390357,2.4569904024734295,2.3093752242321104,2.0324717340155276
323.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999794,2.5499999999994802,2.5499999999896077,2.5499999998151717,2.5499999971104033,2.5499999606698727,2.549999538568044,2.549995381505374,2.54996098250405,2.549724796452763,2.5483965059223936,2.5423541854109,2.5203528092230743,2.4565639878924492,2.3087334019445667,2.0317770441682708
324.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999785,2.549999999999449,2.5499999999890504,2.5499999998063054,2.549999996987779,2.5499999592120473,2.5499995238558757,2.5499952571772795,2.549960115811193,2.5497198945826325,2.5483744177059044,2.542276408838938,2.5201429110450144,2.456137553816812,2.308092470984427,2.0310836711577
325.0,2.55,2.55,2.55,2.55,2.55,2.549999999999977,2.5499999999994167,2.549999999988466,2.5499999997970555,2.54999999686053,2.549999957707124,2.5499995087453287,2.5499951301057786,2.5499592341130564,2.549714929595462,2.548352134515384,2.542198223149113,2.5199325321241943,2.4557111029482876,2.3074524287577116,2.0303916089091794
