time_s,R_m,T_K_max_abs,T_K_r_m,T_K_z_m,T_K_volume_RMSE,T_K_midplane_max_abs,T_K_endface_max_abs,T_K_middle_zone_max_abs,T_K_end_zone_max_abs,C_kg_kg_max_abs,C_kg_kg_r_m,C_kg_kg_z_m,C_kg_kg_volume_RMSE,C_kg_kg_midplane_max_abs,C_kg_kg_endface_max_abs,C_kg_kg_middle_zone_max_abs,C_kg_kg_end_zone_max_abs
65.0,0.02,0.06335982040928911,0.003353356051758829,0.125,0.005606121246426575,0.00021489522816864337,0.06335982040928911,0.0002148952282254868,0.06335982040928911,0.25469154360030277,0.018385038120787015,0.125,0.00965785865702426,0.006258887370730992,0.25469154360030277,0.006258887370730992,0.25469154360030277
66.0,0.02,0.06488126763804303,0.0028393356677207677,0.125,0.005758241219013741,0.00021741543099551564,0.06488126763804303,0.00021741543099551564,0.06488126763804303,0.2559935484347724,0.018385038120787015,0.125,0.009780524012341635,0.0061964309171567145,0.2559935484347724,0.0061964309171567145,0.2559935484347724
67.0,0.02,0.06642096548097243,0.0028393356677207677,0.125,0.005912716613582001,0.00021977963473318596,0.06642096548097243,0.00021977963473318596,0.06642096548097243,0.2572992945022685,0.017906128133581126,0.125,0.009902672085363507,0.006135439732467329,0.2572992945022685,0.006135439732467329,0.2572992945022685
68.0,0.02,0.06797819148312101,0.002324610258197476,0.125,0.006069505206808999,0.0002220177512981536,0.06797819148312101,0.0002220177512981536,0.06797819148312101,0.25861959896541364,0.017906128133581126,0.125,0.010024309151857041,0.00607585704804503,0.25861959896541364,0.00607585704804503,0.25861959896541364
69.0,0.02,0.06955233067822064,0.002324610258197476,0.125,0.006228568566126633,0.00022415056400859612,0.06955233067822064,0.00022415056400859612,0.06955233067822064,0.25993174030711685,0.017906128133581126,0.125,0.010145441388570346,0.006017628997543323,0.25993174030711685,0.006017628997543323,0.25993174030711685
70.0,0.02,0.07114285281414823,0.0018091780714537395,0.125,0.006389871387003793,0.00022619324181505363,0.07114285281414823,0.00022619324181505363,0.07114285281414823,0.2612357951420652,0.017906128133581126,0.125,0.01026607487373216,0.005960704481946966,0.2612357951420652,0.005960704481946966,0.2612357951420652
71.0,0.02,0.07274929096058713,0.0012930421141398025,0.125,0.00655338098980407,0.00022815728107161704,0.07274929096058713,0.00022815728107161704,0.07274929096058713,0.2625318398421821,0.017906128133581126,0.125,0.010386215587684818,0.005905035020503213,0.2625318398421821,0.005905035020503657,0.2625318398421821
72.0,0.02,0.07437123114357291,0.0012930421141398025,0.125,0.006719066929404874,0.0002300516604236691,0.07437123114357291,0.0002300516604805125,0.07437123114357291,0.26381995049940343,0.017906128133581126,0.125,0.01050586941364813,0.0058505745997741165,0.26381995049940343,0.0058505745997741165,0.26381995049940343
73.0,0.02,0.07600830057646135,0.00025883293742596944,0.125,0.006886900686547677,0.00023188356539094457,0.07600830057646135,0.000231883565447788,0.07600830057646135,0.26510020288899083,0.017906128133581126,0.125,0.010625042138603236,0.005797279526566168,0.26510020288899083,0.005797279526566168,0.26510020288899083
74.0,0.02,0.07766016080853433,0.00025883293742596944,0.125,0.007056855419656678,0.00023365886306692119,0.07766016080853433,0.00023365886306692119,0.07766016080853433,0.2663726724344708,0.017906128133581126,0.125,0.010743739454280154,0.005745108287453782,0.2663726724344708,0.005745108287453782,0.2663726724344708
75.0,0.02,0.07932650200126545,0.00025883293742596944,0.125,0.00722890576225957,0.00023538242680842814,0.07932650200126545,0.00023538242680842814,0.07932650200126545,0.26763743417443653,0.017906128133581126,0.125,0.010861966958234388,0.00569402141604991,0.26763743417443653,0.00569402141604991,0.26763743417443653
76.0,0.02,0.08100703917961027,0.00025883293742596944,0.125,0.007403027655511084,0.00023705836525778068,0.08100703917961027,0.00023705836525778068,0.08100703917961027,0.26889456273131396,0.017906128133581126,0.125,0.010979730154998021,0.005643981368401274,0.26889456273131396,0.005643981368401274,0.26889456273131396
77.0,0.02,0.08270150828099077,0.00025883293742596944,0.125,0.0075791982080429515,0.00023869018519917518,0.08270150828099077,0.00023869018519917518,0.08270150828099077,0.2701441322819673,0.017906128133581126,0.125,0.011097034457293303,0.005594952406446918,0.2701441322819673,0.005594952406446918,0.2701441322819673
78.0,0.02,0.08440966332983635,0.00025883293742596944,0.125,0.007757395577550915,0.00024028091280570152,0.08440966332983635,0.00024028091280570152,0.08440966332983635,0.2713862165301566,0.017906128133581126,0.125,0.011213885187297117,0.00554690048926032,0.2713862165301566,0.00554690048926032,0.2713862165301566
79.0,0.02,0.08613127413542543,0.00025883293742596944,0.125,0.007937598869744442,0.0002418331863509593,0.08613127413542543,0.0002418331863509593,0.08613127413542543,0.2726208886807586,0.017906128133581126,0.125,0.011330287577947133,0.005499793171658052,0.2726208886807586,0.005499793171658052,0.2726208886807586
80.0,0.02,0.08786612439274677,0.00025883293742596944,0.125,0.008119788051473703,0.00024334932447800384,0.08786612439274677,0.00024334932447800384,0.08786612439274677,0.2738482214157232,0.017906128133581126,0.125,0.011446246774280888,0.005453599509784635,0.2738482214157232,0.005453599509784635,0.2738482214157232
81.0,0.02,0.08961401010162717,0.00025883293742596944,0.125,0.008303943875413581,0.00024483138179220987,0.08961401010162717,0.00024483138179220987,0.08961401010162717,0.27506828687172113,0.017906128133581126,0.125,0.01156176783480046,0.005408289973166891,0.27506828687172113,0.005408289973166891,0.27506828687172113
82.0,0.02,0.09137473823642495,0.00025883293742596944,0.125,0.008490047814418677,0.00024628119058434095,0.09137473823642495,0.00024628119058434095,0.09137473823642495,0.27628115661946273,0.017906128133581126,0.125,0.011676855732856479,0.005363836362804353,0.27628115661946273,0.005363836362804353,0.27628115661946273
83.0,0.02,0.0931481256180291,0.00025883293742596944,0.125,0.008678082003852878,0.0002477003958460955,0.0931481256180291,0.0002477003958460955,0.0931481256180291,0.2774869016446271,0.017906128133581126,0.125,0.011791515358045412,0.0053202117348583045,0.2774869016446271,0.0053202117348583045,0.2774869016446271
84.0,0.02,0.0949339979507613,0.00025883293742596944,0.125,0.008868029190734537,0.0002490904822707307,0.0949339979507613,0.0002490904822707307,0.0949339979507613,0.2786855923303837,0.017906128133581126,0.125,0.011905751517615472,0.005277390329534004,0.2786855923303837,0.005277390329534004,0.2786855923303837
85.0,0.02,0.09673218899092717,0.00025883293742596944,0.125,0.009059872688601488,0.0002504527972746473,0.09673218899092717,0.0002504527972746473,0.09673218899092717,0.2798772984414408,0.017906128133581126,0.125,0.012019568937876837,0.005235347504759513,0.2798772984414408,0.005235347504759513,0.2798772984414408
86.0,0.02,0.09854253982786076,0.00025883293742596944,0.125,0.00925359633732452,0.0002517885687893795,0.09854253982786076,0.0002517885687893795,0.09854253982786076,0.28106208910960007,0.017906128133581126,0.125,0.012132972265611977,0.005194059674304086,0.28106208910960007,0.005194059674304086,0.28106208910960007
87.0,0.02,0.10036489825631634,0.00025883293742596944,0.125,0.009449184467095285,0.0002530989213482826,0.10036489825631634,0.0002530989213482826,0.10036489825631634,0.2822400328207424,0.017906128133581126,0.125,0.012245966069483367,0.0051535042500043815,0.2822400328207424,0.0051535042500043815,0.2822400328207424
88.0,0.02,0.10219911822588301,0.00025883293742596944,0.125,0.009646621866089517,0.00025438488847839835,0.10219911822588301,0.00025438488847839835,0.10219911822588301,0.28341119740321385,0.017906128133581126,0.125,0.012358554841435193,0.005113659587796082,0.28341119740321385,0.005113659587796082,0.28341119740321385
89.0,0.02,0.1040450593554283,0.00025883293742596944,0.125,0.009845893751299718,0.0002556474233870176,0.1040450593554283,0.0002556474233870176,0.1040450593554283,0.2845756500175338,0.017906128133581126,0.125,0.012470742998086638,0.005074504937250701,0.2845756500175338,0.005074504937250701,0.2845756500175338
90.0,0.02,0.10590258650330497,0.00025883293742596944,0.125,0.010046985742121208,0.0002568874087955919,0.10590258650330497,0.0002568874087955919,0.10590258650330497,0.28574552146121146,0.017423400198398047,0.125,0.012582534882114823,0.0050360203943720094,0.28574552146121146,0.0050360203943720094,0.28574552146121146
