time_s,z_m,max_abs_delta_T_K,max_abs_delta_C_kg_kg,radial_weighted_mean_delta_T_K,radial_weighted_mean_delta_C_kg_kg
780.0,0.1099602474607406,0.3086685878696471,0.0009220171213670803,0.24099937564901378,0.00010657774381740844
780.0,0.11087769214552082,0.3532286443066255,0.0009218736164273711,0.27607573629712656,0.00010632927041032734
780.0,0.11178649938229036,0.4029331780317875,0.0009212926827237844,0.3152707205564439,0.00010535316862072752
780.0,0.11268612433286049,0.4581644474914697,0.0009190924081634577,0.3589066153344016,0.00010176349980348382
780.0,0.11357566155031681,0.5192744054298828,0.0009113180536899357,0.4072854917219697,8.943955439868623e-05
780.0,0.11445345181243931,0.5865327186301101,0.0008857896579199664,0.4606480648775466,5.0087095965282396e-05
780.0,0.11531648055089319,0.6600315412990199,0.0008083117161352682,0.519097557283951,-6.616921448420836e-05
780.0,0.11615971333464245,0.7395424169803846,0.000726646947493137,0.5824841348269122,-0.0003815405041506378
780.0,0.11697592061638235,0.8243741225616077,0.001559612287336698,0.6502880018881071,-0.0011597545582718101
780.0,0.11776318273753608,0.9140890330980938,0.00342483122273185,0.7221882766871662,-0.002905276884009311
780.0,0.1185312860297518,1.0096238675241693,0.007311945002995035,0.7989681285242778,-0.006542517777188248
780.0,0.11929291462851194,1.1127317477615861,0.014992232691678709,0.8820819340358286,-0.013732101881219858
780.0,0.12005385934471033,1.2246983159371894,0.029384485374190916,0.9726171627817634,-0.027229818180638923
780.0,0.12081480406090875,1.3462186990740292,0.05484190274261502,1.0712181643741827,-0.05117154506364615
780.0,0.12157574877710715,1.477933794056412,0.09733197439679664,1.1784950651252208,-0.09127888962960395
780.0,0.12233669349330556,1.6205206663107674,0.16436909046633819,1.2951026205457277,-0.15481822875708848
780.0,0.12309763820950397,1.774692117719951,0.2646012549271042,1.421744608446109,-0.2502537969286735
780.0,0.12385858292570237,1.941198336738239,0.4071789559742989,1.559178187026381,-0.38673589787189966
780.0,0.12461952764190079,2.120827909063223,0.6013324079919324,1.7082180164093315,-0.5739126440670422
780.0,0.125,2.217617937147054,0.7248823272953075,1.7889790021929732,-0.6939541116903623
840.0,0.0,0.00023565036252648497,0.0008766109462847727,-7.619812030268407e-05,0.00010670188640730802
840.0,0.0005231494912409765,0.0002356503625833284,0.0008766109462852167,-7.619812027245838e-05,0.00010670188640754068
840.0,0.0015694484714494639,0.0002356503625833284,0.0008766109462852167,-7.619812027245838e-05,0.00010670188640754068
840.0,0.0026157474465723883,0.0002356503625833284,0.0008766109462854388,-7.619812027245838e-05,0.00010670188640759229
840.0,0.0036620464155861904,0.0002356503625833284,0.0008766109462854388,-7.619812027245838e-05,0.00010670188640759229
840.0,0.004708345377475357,0.0002356503625833284,0.0008766109462854388,-7.619812027245838e-05,0.00010670188640759229
840.0,0.005754644331009957,0.0002356503625833284,0.0008766109462854388,-7.619812026621229e-05,0.00010670188640759229
840.0,0.00680094327457751,0.0002356503626401718,0.0008766109462854388,-7.61981202332387e-05,0.00010670188640757551
840.0,0.007847242206097388,0.0002356503626401718,0.0008766109462854388,-7.619812021151445e-05,0.00010670188640759229
840.0,0.008893541122936801,0.00023565036269701523,0.0008766109462854388,-7.619812016063748e-05,0.00010670188640759229
840.0,0.009939840021803058,0.00023565036275385864,0.0008766109462854388,-7.619812007804845e-05,0.00010670188640759229
840.0,0.010986138898604688,0.00023565036286754548,0.0008766109462854388,-7.619811995357251e-05,0.00010670188640759229
840.0,0.012032437748284802,0.00023565036303807574,0.0008766109462852167,-7.619811974957648e-05,0.00010670188640754068
840.0,0.013078736564625394,0.00023565036326544941,0.0008766109462852167,-7.61981194334529e-05,0.00010670188640758334
840.0,0.014125035340008817,0.00023565036366335335,0.0008766109462852167,-7.619811893558396e-05,0.00010670188640758334
840.0,0.015171334065114943,0.00023565036417494412,0.0008766109462852167,-7.619811821395598e-05,0.00010670188640754068
840.0,0.01621763272858375,0.00023565036491390856,0.0008766109462852167,-7.61981170882348e-05,0.00010670188640754068
840.0,0.017263931316600097,0.00023565036616446378,0.0008766109462852167,-7.619811536372322e-05,0.00010670188640754068
840.0,0.018310229812372354,0.00023565036809714002,0.0008766109462854388,-7.619811274121689e-05,0.00010670188640757551
840.0,0.019356528195540252,0.00023565037093931096,0.0008766109462854388,-7.619810881350281e-05,0.00010670188640757551
840.0,0.020402826441478825,0.00023565037520256737,0.0008766109462854388,-7.619810288301072e-05,0.00010670188640757551
840.0,0.021449124520446446,0.0002356503815690303,0.0008766109462854388,-7.619809401421028e-05,0.00010670188640757551
840.0,0.02249542239654262,0.0002356503912892549,0.0008766109462854388,-7.619808075911075e-05,0.00010670188640759229
840.0,0.023541720026574783,0.00023565040550010963,0.0008766109462854388,-7.619806102543532e-05,0.00010670188640757551
840.0,0.024588017358664248,0.00023565042675954828,0.0008766109462854388,-7.619803176351127e-05,0.00010670188640759229
840.0,0.025634314330521622,0.00023565045808027207,0.0008766109462854388,-7.619798850986736e-05,0.00010670188640757551
840.0,0.026680610867531526,0.00023565050435081503,0.0008766109462854388,-7.61979248072756e-05,0.00010670188640757551
840.0,0.027726906880536258,0.0002356505721081703,0.0008766109462854388,-7.619783127893118e-05,0.00010670188640757551
840.0,0.028773202263123444,0.00023565067129993622,0.0008766109462854388,-7.619769445793291e-05,0.00010670188640757551
840.0,0.029819496888343826,0.0002356508159095938,0.0008766109462854388,-7.619749497171432e-05,0.00010670188640759229
840.0,0.030865790605256217,0.00023565102611655675,0.0008766109462852167,-7.619720509401638e-05,0.00010670188640758334
840.0,0.03191208323471192,0.00023565133051306475,0.0008766109462852167,-7.619678532728229e-05,0.00010670188640754068
840.0,0.03295837456413289,0.00023565176968531887,0.0008766109462852167,-7.619617954388144e-05,0.00010670188640754068
840.0,0.03400466434171516,0.0002356524014430761,0.0008766109462852167,-7.619530827923692e-05,0.00010670188640754068
840.0,0.03505095226985211,0.00023565330695873854,0.0008766109462854388,-7.619405942109433e-05,0.00010670188640759229
840.0,0.03609723799744126,0.00023565460043073472,0.0008766109462854388,-7.619227548050843e-05,0.00010670188640759229
840.0,0.03714352111050014,0.0002356564418732887,0.0008766109462854388,-7.618973580820759e-05,0.00010670188640759229
840.0,0.03818980112251305,0.00023565905445366297,0.0008766109462854388,-7.618613263053064e-05,0.00010670188640759229
840.0,0.03923607746275605,0.0002356627485937679,0.0008766109462854388,-7.618103794583245e-05,0.00010670188640759229
840.0,0.04028234946173375,0.00023566795414353692,0.0008766109462854388,-7.617385888305432e-05,0.00010670188640759229
840.0,0.04132861633570477,0.00023567526437773267,0.0008766109462854388,-7.616377711364394e-05,0.00010670188640759229
840.0,0.04237487716971418,0.00023568549568153685,0.0008766109462854388,-7.614966714392347e-05,0.00010670188640759229
840.0,0.04342113089694337,0.0002356997663923721,0.0008766109462854388,-7.612998660472541e-05,0.00010670188640759229
840.0,0.0444673762737487,0.00023571960366552958,0.0008766109462854388,-7.610262959367575e-05,0.00010670188640757551
840.0,0.045513611855182684,0.00023574708518481202,0.0008766109462854388,-7.606473106460791e-05,0.00010670188640759229
840.0,0.046559835965433324,0.00023578502742793717,0.0008766109462854388,-7.601240737884304e-05,0.00010670188640757551
840.0,0.04760604666142646,0.00023583723424280834,0.0008766109462854388,-7.594041309935782e-05,0.00010670188640757551
840.0,0.048652241694590856,0.00023590882500457155,0.0008766109462854388,-7.584168922435509e-05,0.00010670188640757551
840.0,0.049698418470146756,0.0002360066642950187,0.0008766109462854388,-7.57067704802169e-05,0.00010670188640759229
840.0,0.050744573997060706,0.0002361399232313488,0.0008766109462854388,-7.552301106923593e-05,0.00010670188640759229
840.0,0.051790704828407724,0.0002363208107567516,0.0008766109462854388,-7.527357719035977e-05,0.00010670188640759229
840.0,0.052836807004765764,0.00023656552076545267,0.0008766109462854388,-7.493614116016868e-05,0.00010670188640757551
840.0,0.05388287598694727,0.00023689545423621894,0.0008766109462854388,-7.448119595136748e-05,0.00010670188640757551
840.0,0.05492890657290356,0.00023733879226028876,0.0008766109462854388,-7.386988791989197e-05,0.00010670188640757551
840.0,0.055974892808294846,0.00023793250858261672,0.0008766109462854388,-7.305124182036496e-05,0.00010670188640759229
840.0,0.05702082789713402,0.00023872493761700753,0.0008766109462854388,-7.19586217547207e-05,0.00010670188640759229
840.0,0.0580667040925781,0.0002397790351551521,0.0008766109462854388,-7.050523615325501e-05,0.00010670188640759229
840.0,0.05911251256974148,0.00024117650445987238,0.0008766109462854388,-6.857845196931867e-05,0.00010670188640759229
840.0,0.06015824330378468,0.00024302299317469078,0.0008766109462854388,-6.603263212504588e-05,0.00010670188640759229
840.0,0.06120388493425225,0.0002454546133776603,0.0008766109462854388,-6.268015025110828e-05,0.00010670188640757551
840.0,0.062249424597174495,0.0002486460873001306,0.0008766109462854388,-5.8280165690813694e-05,0.00010670188640759229
840.0,0.06329484773129956,0.00025282088193989694,0.0008766109462854388,-5.252466026294178e-05,0.00010670188640759229
840.0,0.06434013790451507,0.0002582637613386396,0.0008766109462854388,-4.50211419264738e-05,0.00010670188640759229
840.0,0.06538527661709606,0.0002653362718660901,0.0008766109462854388,-3.527131237425952e-05,0.00010670188640759229
840.0,0.06643024305309167,0.00027449575708260454,0.0008766109462854388,-2.2644871504507573e-05,0.00010670188640759229
840.0,0.06747501381324514,0.0002863186077775026,0.0008766109462854388,-6.347492344858276e-06,0.00010670188640757551
840.0,0.06851956266272122,0.0003015285611809304,0.0008766109462854388,1.4618156141876417e-05,0.00010670188640757551
840.0,0.06956386026088461,0.00032103099061941975,0.0008766109462854388,4.149963173169459e-05,0.00010670188640757551
840.0,0.07060787382080315,0.0003459542609220989,0.0008766109462854388,7.585166466652404e-05,0.00010670188640757551
840.0,0.0716515667581494,0.00037769936903941925,0.0008766109462852167,0.00011960450451446887,0.00010670188640754068
840.0,0.07269489830361563,0.00041799924457563975,0.0008766109462852167,0.00017514555435510867,0.00010670188640754068
840.0,0.07373782316290495,0.0004689892435294496,0.0008766109462852167,0.0002454163983526981,0.00010670188640754068
840.0,0.07478029111431495,0.0005480603711021104,0.0008766109462854388,0.0003340275412968878,0.00010670188640759229
840.0,0.07582224651288785,0.0006922839611434028,0.0008766109462854388,0.00044539338099302785,0.00010670188640759229
840.0,0.07686362783398165,0.0008730435397978908,0.0008766109462854388,0.0005848901466737068,0.00010670188640759229
840.0,0.07790436719314517,0.0010987008015490574,0.0008766109462854388,0.0007590396945902906,0.00010670188640757551
840.0,0.07894438984094701,0.001379439045649633,0.0008766109462854388,0.0009757221855270999,0.00010670188640759229
840.0,0.07998361362457158,0.0017275283061053415,0.0008766109462854388,0.0012444207434530144,0.00010670188640759229
840.0,0.08102194840032294,0.002157671024690444,0.0008766109462854388,0.0015765011971698233,0.00010670188640759229
840.0,0.08205929548549097,0.0026874115490613804,0.0008766109462854388,0.0019855299522344555,0.00010670188640759229
840.0,0.08309554716203224,0.003337598078019255,0.0008766109462854388,0.002487632882920457,0.00010670188640759229
840.0,0.08413058610602109,0.004132900134948159,0.0008766109462854388,0.0031018977676021213,0.00010670188640759229
840.0,0.08516428481011179,0.005102384096460355,0.0008766109462854388,0.0038508223973812354,0.00010670188640759229
840.0,0.08619650506439627,0.006280148556356835,0.0008766109462852167,0.004760809954696534,0.00010670188640754068
840.0,0.08722709745954318,0.007706020234365951,0.0008766109462852167,0.005862712483724312,0.00010670188640754068
840.0,0.08825590074562395,0.009426309625325757,0.0008766109462852167,0.007192422167200395,0.00010670188640754068
840.0,0.08928274153945595,0.011494624916679186,0.0008766109462852167,0.00879150968303346,0.00010670188640754068
840.0,0.09030743429035756,0.013972741160671376,0.0008766109462852167,0.010707907810964576,0.00010670188640754068
840.0,0.09132978029650739,0.016931516328725138,0.0008766109462852167,0.012996634415730346,0.00010670188640754068
840.0,0.0923495681702389,0.020451851127802456,0.0008766109462852167,0.015720553108335176,0.00010670188640754068
840.0,0.09336657378513252,0.024625681335692207,0.0008766109462852167,0.018951163737324823,0.00010670188640754068
840.0,0.0943805595662751,0.029556985312524375,0.0008766109462854388,0.02276941026381772,0.00010670188640759229
840.0,0.0953912756933589,0.035362804995997976,0.0008766109462854388,0.027266505836936072,0.00010670188640759229
840.0,0.09639846026831739,0.04217425336690894,0.0008766109462854388,0.032544755420832155,0.00010670188640759229
840.0,0.09740183955800345,0.050137489960661696,0.0008766109462854388,0.03871836309009505,0.00010670188640759229
840.0,0.09840112856690197,0.05941464540370589,0.0008766109462854388,0.04591421075875374,0.00010670188640742006
840.0,0.09939603264570279,0.0701846770712109,0.0008766109462849947,0.05427259605601489,0.00010670188640618839
840.0,0.10038624851439969,0.08264412199076787,0.0008766109462829963,0.0639479047466721,0.00010670188639857754
840.0,0.10137146514031278,0.09700771070691872,0.0008766109462621241,0.07510919119386932,0.00010670188634880028
840.0,0.10235136516852997,0.11350882492200753,0.000876610946127121,0.08794065521958361,0.00010670188603489253
840.0,0.10332562634832987,0.13239975431713447,0.000876610945285794,0.10264198239527121,0.00010670188414066032
840.0,0.10429392395625564,0.15395174662302225,0.0008766109402800204,0.11942854490797548,0.00010670187324178064
840.0,0.10525593175448669,0.17845477243457708,0.0008766109119653365,0.1385314037094014,0.00010670181359325762
840.0,0.10621132333208266,0.20621699596352983,0.0008766107598412454,0.16019710683181454,0.0001067015034493421
840.0,0.1071597731638037,0.23756391804687382,0.0008766099849359943,0.18468725947517314,0.00010669997417217667
840.0,0.10810095779176977,0.272837168083754,0.0008766062494793836,0.21227784923007298,0.00010669283604333738
840.0,0.10903455688746658,0.3123929356279973,0.0008765892409499099,0.24325832034547681,0.00010666135404631519
840.0,0.1099602474607406,0.35659969209774545,0.0008765162307056151,0.27793012265498757,0.00010653040143692642
840.0,0.11087769214552082,0.405834933393578,0.0008762213516495532,0.316604518078713,0.00010601763408800495
840.0,0.11178649938229036,0.46047925871113193,0.0008751030380411695,0.3595983068213461,0.00010413123715989137
840.0,0.11268612433286049,0.520903915021961,0.0008711295337326952,0.4072243838489704,9.762508467685811e-05
840.0,0.11357566155031681,0.5874442443266048,0.0008579373841031135,0.4597710585743406,7.664131182975775e-05
840.0,0.11445345181243931,0.6603444140207557,0.0008171580231044473,0.5174583520090124,1.3571561579936993e-05
840.0,0.11531648055089319,0.7396564123095573,0.0007003905449045611,0.580357318212066,-0.00016221481640079852
840.0,0.11615971333464245,0.8250893296344657,0.000969156025315776,0.6482684562110532,-0.0006133589415600304
840.0,0.11697592061638235,0.9158622494990709,0.0021078242280050397,0.7206008121346563,-0.001670134584662913
840.0,0.11776318273753608,1.0114744635390025,0.0045369726422679335,0.7969817065344407,-0.003929427247484875
840.0,0.1185312860297518,1.1128824649878766,0.00938111497006533,0.8782036543620746,-0.008435642722130826
840.0,0.11929291462851194,1.2218804897160567,0.01856824931889456,0.9657402309077202,-0.016993279603471193
840.0,0.12005385934471033,1.3397195313839347,0.03515600537490737,1.0606398857374468,-0.03248179745571798
840.0,0.12081480406090875,1.4669912527327256,0.06352649563763801,1.1634493561711412,-0.05906246277341677
840.0,0.12157574877710715,1.604195292779309,0.10950285830564432,1.2746402059759827,-0.10231072198995937
840.0,0.12233669349330556,1.7518190973636933,0.1802261173826083,1.394683538310365,-0.1691278662827136
840.0,0.12309763820950397,1.9103323233666174,0.28375876900896024,1.5240465031719892,-0.26741145655982346
840.0,0.12385858292570237,2.080181967453541,0.42855563838388466,1.663189629616088,-0.4056474899090671
840.0,0.12461952764190079,2.2617886598677615,0.623212818661274,1.8125654093522992,-0.5928987021316748
840.0,0.125,2.358666577692418,0.7459124717679415,1.8925919575420913,-0.7119095139261301
900.0,0.0,0.00023734204870606845,0.0008353133979368543,-8.558093067167142e-05,0.00010662560756201329
900.0,0.0005231494912409765,0.00023734204870606845,0.0008353133979372984,-8.558093064941313e-05,0.00010662560756218015
900.0,0.0015694484714494639,0.00023734204870606845,0.0008353133979375205,-8.558093063712738e-05,0.00010662560756218909
900.0,0.0026157474465723883,0.00023734204870606845,0.0008353133979377425,-8.558093062005854e-05,0.00010662560756224946
900.0,0.0036620464155861904,0.00023734204870606845,0.0008353133979377425,-8.558093058310338e-05,0.00010662560756224946
900.0,0.004708345377475357,0.00023734204876291187,0.0008353133979377425,-8.558093053934697e-05,0.00010662560756224946
900.0,0.005754644331009957,0.0002373420488197553,0.0008353133979377425,-8.558093047448434e-05,0.00010662560756224946
900.0,0.00680094327457751,0.00023734204893344213,0.0008353133979375205,-8.558093034682939e-05,0.00010662560756218909
900.0,0.007847242206097388,0.00023734204904712897,0.0008353133979377425,-8.558093016922237e-05,0.00010662560756224946
900.0,0.008893541122936801,0.00023734204921765922,0.0008353133979377425,-8.558092987631122e-05,0.00010662560756224946
900.0,0.009939840021803058,0.00023734204955871974,0.0008353133979377425,-8.558092945597036e-05,0.00010662560756224946
900.0,0.010986138898604688,0.00023734204995662367,0.0008353133979377425,-8.558092880306325e-05,0.00010662560756224946
900.0,0.012032437748284802,0.0002373420506387447,0.0008353133979377425,-8.558092782099251e-05,0.00010662560756220679
900.0,0.013078736564625394,0.00023734205171876965,0.0008353133979377425,-8.558092633964925e-05,0.00010662560756224946
900.0,0.014125035340008817,0.00023734205331038538,0.0008353133979377425,-8.558092412238904e-05,0.00010662560756224946
900.0,0.015171334065114943,0.0002373420557546524,0.0008353133979375205,-8.55809208040095e-05,0.00010662560756218909
900.0,0.01621763272858375,0.00023734205927894436,0.0008353133979372984,-8.55809158846251e-05,0.00010662560756218015
900.0,0.017263931316600097,0.00023734206462222573,0.0008353133979375205,-8.5580908575109e-05,0.00010662560756218909
900.0,0.018310229812372354,0.00023734207240977412,0.0008353133979375205,-8.558089779390769e-05,0.00010662560756218909
900.0,0.019356528195540252,0.00023734208394898815,0.0008353133979375205,-8.55808819171219e-05,0.00010662560756218909
900.0,0.020402826441478825,0.00023734210083148355,0.0008353133979375205,-8.558085863659645e-05,0.00010662560756218909
900.0,0.021449124520446446,0.00023734212544468392,0.0008353133979375205,-8.558082461787366e-05,0.00010662560756218909
900.0,0.02249542239654262,0.00023734216136972464,0.0008353133979377425,-8.558077503489152e-05,0.00010662560756224946
900.0,0.023541720026574783,0.00023734221360882657,0.0008353133979375205,-8.558070298064602e-05,0.00010662560756218909
900.0,0.024588017358664248,0.00023734228921057365,0.0008353133979377425,-8.558059864168308e-05,0.00010662560756224946
900.0,0.025634314330521622,0.00023734239834993787,0.0008353133979375205,-8.558044803267294e-05,0.00010662560756218909
900.0,0.026680610867531526,0.0002373425554651476,0.0008353133979375205,-8.558023134373931e-05,0.00010662560756218909
900.0,0.027726906880536258,0.00023734278067877312,0.0008353133979375205,-8.557992055898576e-05,0.00010662560756218909
900.0,0.028773202263123444,0.0002373431027535844,0.0008353133979375205,-8.557947618735607e-05,0.00010662560756218909
900.0,0.029819496888343826,0.0002373435617641917,0.0008353133979377425,-8.557884289566757e-05,0.00010662560756224946
900.0,0.030865790605256217,0.00023734421387189286,0.0008353133979377425,-8.557794325181911e-05,0.00010662560756224946
900.0,0.03191208323471192,0.00023734513723638884,0.0008353133979375205,-8.557666927524665e-05,0.00010662560756218909
900.0,0.03295837456413289,0.00023734644071282673,0.0008353133979372984,-8.557487096265724e-05,0.00010662560756218015
900.0,0.03400466434171516,0.00023734827493626653,0.0008353133979375205,-8.557234058765622e-05,0.00010662560756218909
900.0,0.03505095226985211,0.00023735084727150024,0.0008353133979377425,-8.556879154168473e-05,0.00010662560756224946
900.0,0.03609723799744126,0.00023735444398198524,0.0008353133979377425,-8.556382956308555e-05,0.00010662560756224946
900.0,0.03714352111050014,0.0002373594564346604,0.0008353133979377425,-8.55569142189584e-05,0.00010662560756224946
900.0,0.03818980112251305,0.00023736642003768793,0.0008353133979377425,-8.554730726668214e-05,0.00010662560756224946
900.0,0.03923607746275605,0.000237376063296324,0.0008353133979377425,-8.553400349068642e-05,0.00010662560756224946
900.0,0.04028234946173375,0.00023738937500183965,0.0008353133979377425,-8.551563890035135e-05,0.00010662560756224946
900.0,0.04132861633570477,0.00023740769222513336,0.0008353133979377425,-8.549036898808704e-05,0.00010662560756224946
900.0,0.04237487716971418,0.0002374328171868001,0.0008353133979377425,-8.545570765337289e-05,0.00010662560756224946
900.0,0.04342113089694337,0.00023746717062067546,0.0008353133979377425,-8.540831550492449e-05,0.00010662560756224946
900.0,0.0444673762737487,0.00023751399322691213,0.0008353133979377425,-8.53437221473592e-05,0.00010662560756220679
900.0,0.045513611855182684,0.00023757760880016576,0.0008353133979377425,-8.525596319894054e-05,0.00010662560756224946
900.0,0.046559835965433324,0.00023766376659750676,0.0008353133979375205,-8.513710799057112e-05,0.00010662560756218909
900.0,0.04760604666142646,0.00023778008568342557,0.0008353133979375205,-8.497664695464145e-05,0.00010662560756218909
900.0,0.048652241694590856,0.0002379366284799289,0.0008353133979375205,-8.476069991770372e-05,0.00010662560756218909
900.0,0.049698418470146756,0.00023814664012888898,0.0008353133979377425,-8.44709971959288e-05,0.00010662560756224946
900.0,0.050744573997060706,0.0002384274961286792,0.0008353133979377425,-8.408357245767873e-05,0.00010662560756224946
900.0,0.051790704828407724,0.00023880191270109208,0.0008353133979377425,-8.356709280772305e-05,0.00010662560756224946
900.0,0.052836807004765764,0.00023929948906697973,0.0008353133979375205,-8.28807328028291e-05,0.00010662560756218909
900.0,0.05388287598694727,0.00023995866183668113,0.0008353133979375205,-8.197147855182227e-05,0.00010662560756218909
900.0,0.05492890657290356,0.00024082917542500581,0.0008353133979375205,-8.077072150531989e-05,0.00010662560756218909
900.0,0.055974892808294846,0.00024197519070412454,0.0008353133979377425,-7.918997151734716e-05,0.00010662560756224946
900.0,0.05702082789713402,0.00024347918326839135,0.0008353133979377425,-7.711548201342628e-05,0.00010662560756224946
900.0,0.0580667040925781,0.00024544681161842163,0.0008353133979377425,-7.440153685467373e-05,0.00010662560756224946
900.0,0.05911251256974148,0.0002480129752484572,0.0008353133979377425,-7.086209840994575e-05,0.00010662560756224946
900.0,0.06015824330378468,0.00025134932195669535,0.0008353133979377425,-6.626045702961837e-05,0.00010662560756224946
900.0,0.06120388493425225,0.00025567351514155234,0.0008353133979375205,-6.0296454272387454e-05,0.00010662560756218909
900.0,0.062249424597174495,0.0002612606302250242,0.0008353133979377425,-5.259077362339546e-05,0.00010662560756224946
900.0,0.06329484773129956,0.0002684571092572696,0.0008353133979377425,-4.26657034208755e-05,0.00010662560756224946
900.0,0.06434013790451507,0.0002776977829057614,0.0008353133979377425,-2.9921674936934748e-05,0.00010662560756224946
900.0,0.06538527661709606,0.00028952654662361965,0.0008353133979377425,-1.3608764730308023e-05,0.00010662560756224946
900.0,0.06643024305309167,0.000304621371299163,0.0008353133979377425,7.2077741741016875e-06,0.00010662560756224946
900.0,0.06747501381324514,0.0003238244300405313,0.0008353133979375205,3.368902825937779e-05,0.00010662560756218909
900.0,0.06851956266272122,0.0003481782327980909,0.0008353133979375205,6.727221356350925e-05,0.00010662560756218909
900.0,0.06956386026088461,0.0003789687778521511,0.0008353133979375205,0.00010973012912483933,0.00010662560756218909
900.0,0.07060787382080315,0.0004177768548743188,0.0008353133979375205,0.00016324183209116396,0.00010662560756218909
900.0,0.0716515667581494,0.0004665387629643192,0.0008353133979375205,0.00023047627317553283,0.00010662560756218909
900.0,0.07269489830361563,0.000527617841726169,0.0008353133979375205,0.000314690811991576,0.00010662560756218909
900.0,0.07373782316290495,0.0006495098169807534,0.0008353133979375205,0.0004198467174476146,0.00010662560756218909
900.0,0.07478029111431495,0.0008191805276283048,0.0008353133979377425,0.0005507439270344912,0.00010662560756224946
900.0,0.07582224651288785,0.0010298673624902221,0.0008353133979377425,0.000713177485502793,0.00010662560756224946
900.0,0.07686362783398165,0.001290477668078438,0.0008353133979377425,0.0009141182477738351,0.00010662560756224946
900.0,0.07790436719314517,0.0016118349059865977,0.0008353133979375205,0.0011619205174534313,0.00010662560756218909
900.0,0.07894438984094701,0.002006859802179406,0.0008353133979377425,0.001466559360052183,0.00010662560756224946
900.0,0.07998361362457158,0.0024909185474939477,0.0008353133979377425,0.0018399003314691382,0.00010662560756224946
900.0,0.08102194840032294,0.003082216019038242,0.0008353133979377425,0.002296004293922452,0.00010662560756224946
900.0,0.08205929548549097,0.003802237211004922,0.0008353133979377425,0.002851469879985405,0.00010662560756224946
900.0,0.08309554716203224,0.0046762397605562,0.0008353133979377425,0.003525815953964194,0.00010662560756224946
900.0,0.08413058610602109,0.0057337998418347524,0.0008353133979377425,0.004341905980499058,0.00010662560756224946
900.0,0.08516428481011179,0.007009413122148089,0.0008353133979377425,0.005326415796131705,0.00010662560756224946
900.0,0.08619650506439627,0.008543151709204722,0.0008353133979375205,0.006510345734477451,0.00010662560756218909
900.0,0.08722709745954318,0.010381376907901085,0.0008353133979372984,0.007929577246646943,0.00010662560756218015
900.0,0.08825590074562395,0.012577505996432592,0.0008353133979372984,0.009625472977031795,0.00010662560756218015
900.0,0.08928274153945595,0.015192830783860245,0.0008353133979372984,0.01164551897344277,0.00010662560756218015
900.0,0.09030743429035756,0.0182973840794034,0.0008353133979372984,0.014044006529365853,0.00010662560756218015
900.0,0.09132978029650739,0.02197084388814119,0.0008353133979372984,0.016882746358828766,0.00010662560756218015
900.0,0.0923495681702389,0.026303472200538636,0.0008353133979372984,0.020231813345144744,0.00010662560756218015
900.0,0.09336657378513252,0.031397075079951264,0.0008353133979375205,0.02417031235632706,0.00010662560756218909
900.0,0.0943805595662751,0.03736596399113523,0.0008353133979377425,0.028787150489095713,0.00010662560756224946
900.0,0.0953912756933589,0.044337917356870093,0.0008353133979377425,0.03418181594299839,0.00010662560756224946
900.0,0.09639846026831739,0.05245511056369878,0.0008353133979377425,0.0404651400497153,0.00010662560756224946
900.0,0.09740183955800345,0.06187499385089268,0.0008353133979377425,0.04776002775019876,0.00010662560756218607
900.0,0.09840112856690197,0.07277109695939998,0.0008353133979375205,0.0562021414872502,0.000106625607561425
900.0,0.09939603264570279,0.08533374135777194,0.0008353133979366323,0.0659405250710062,0.00010662560755694035
900.0,0.10038624851439969,0.0997706225219872,0.000835313397925308,0.07713813994806631,0.00010662560752754676
900.0,0.10137146514031278,0.11630722401093863,0.0008353133978511451,0.08997228568398753,0.00010662560734606523
900.0,0.10235136516852997,0.13518704752647182,0.0008353133973939553,0.10463489384390785,0.00010662560627249455
900.0,0.10332562634832987,0.15667161237433902,0.000835313394724313,0.12133266037705187,0.00010662560021587507
900.0,0.10429392395625564,0.18104022093478989,0.0008353133798595369,0.14028701488183012,0.00010662556762374856
900.0,0.10525593175448669,0.20858940236598755,0.000835313301112306,0.16173385905986234,0.0001066254006574939
900.0,0.10621132333208266,0.23963202331469802,0.000835312904612806,0.18592306536317313,0.00010662458758118305
900.0,0.1071597731638037,0.27449601999137485,0.0008353110106449346,0.21311769930865457,0.00010662083023186852
900.0,0.10810095779176977,0.3135227131220404,0.00083530244310559,0.2435929333724222,0.00010660438140056011
900.0,0.10903455688746658,0.3570646781948881,0.0008352658062558138,0.277634628022337,0.00010653628197408941
900.0,0.1099602474607406,0.40548277354861284,0.0008351179715033741,0.3155372648907316,0.00010627011468191494
900.0,0.11087769214552082,0.45914204295326044,0.0008345560979319266,0.35760100257209687,0.00010528970012154241
900.0,0.11178649938229036,0.5184047076595562,0.0008325484512623493,0.40412644349506827,0.00010189243246359554
900.0,0.11268612433286049,0.5836162255638442,0.0008258182211771103,0.4554039192606022,9.083980375450177e-05
900.0,0.11357566155031681,0.6550766454579389,0.0008047029001265749,0.5116910983585478,5.715771284941138e-05
900.0,0.11445345181243931,0.7329823466952234,0.0007429082541183796,0.5731669731023353,-3.868328161079038e-05
900.0,0.11531648055089319,0.817321386072706,0.0006184724500259975,0.6398485730056461,-0.00029214415636530215
900.0,0.11615971333464245,0.9077201488032642,0.0012897161919021016,0.7114679157870129,-0.0009110143208800861
